@relation featureMatrix

@ATTRIBUTE unnormalizedSpectralEntropy 	REAL
@ATTRIBUTE unnormalizedSpectralEntropy_min 	REAL
@ATTRIBUTE normalizedSpectralEntropy REAL
@ATTRIBUTE normalizedSpectralEntropy_min REAL
@ATTRIBUTE mostDominantFrequency 	REAL
@ATTRIBUTE mostDominantFrequency_min 	REAL
@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralLocPeak REAL
@ATTRIBUTE class	{0,1}

@DATA
81.074,80.154,5.0389,0.71655,667.53,646,0.013844,0.012604,10,1
166.87,165.95,5.0016,0.75382,689.06,667.53,0.0099495,0.008709,97,1
246.99,246.07,4.9521,0.80332,689.06,667.53,0.023615,0.022374,140,1
490.63,489.71,4.6801,1.0754,710.6,689.06,0.027467,0.026227,89,1
470.52,469.6,4.4942,1.2613,689.06,667.53,0.017712,0.016471,69,1
319.14,318.22,4.6422,1.1133,430.66,409.13,0.032038,0.030797,52,1
175.42,174.5,4.5755,1.1799,452.2,430.66,0.052854,0.051614,50,1
248.07,247.15,4.423,1.3324,473.73,452.2,0.055687,0.054447,47,1
393.49,392.57,4.0907,1.6647,495.26,473.73,0.05252,0.05128,41,1
646.22,645.3,3.4695,2.2859,516.8,495.26,0.052356,0.051116,35,1
549.47,548.55,3.7711,1.9843,538.33,516.8,0.042043,0.040803,31,1
124.46,123.54,4.7345,1.0209,516.8,495.26,0.03215,0.03091,35,1
80.819,79.899,5.5247,0.23071,516.8,495.26,0.01878,0.017539,41,1
65.422,64.502,5.4047,0.35072,2196.4,2174.9,0.017864,0.016624,25,1
96.316,95.397,5.5816,0.17386,2454.8,2433.3,0.014859,0.013619,114,1
69.581,68.662,5.4201,0.33529,2476.3,2454.8,0.015344,0.014104,24,1
90.842,89.922,5.5176,0.2378,2368.7,2347.1,0.0099568,0.0087163,126,1
71.439,70.52,5.3919,0.36352,2390.2,2368.7,0.01987,0.018629,118,1
95.547,94.627,5.5674,0.18808,2390.2,2368.7,0.011545,0.010304,18,1
95.312,94.392,5.569,0.18646,2196.4,2174.9,0.01071,0.0094695,123,1
89.25,88.33,5.5544,0.201,2497.9,2476.3,0.0089303,0.0076898,54,1
71.605,70.685,5.4254,0.33003,2433.3,2411.7,0.0062053,0.0049648,149,0
49.828,48.908,5.4416,0.3138,710.6,689.06,0.0028793,0.0016388,76,0
31.866,30.946,5.1838,0.57165,21.533,0,0.0019603,0.00071982,128,0
30.209,29.289,5.4039,0.3515,150.73,129.2,0.0014572,0.00021666,137,0
37.516,36.596,5.0117,0.74377,1270.5,1248.9,0.0040532,0.0028127,19,0
27.502,26.583,5.1691,0.58634,129.2,107.67,0.0023641,0.0011236,17,0
43.044,42.124,5.6542,0.10123,129.2,107.67,0.0025525,0.001312,110,0
46.735,45.815,5.5566,0.19884,21.533,0,0.0022533,0.0010128,25,0
35.995,35.076,5.5126,0.24284,236.87,215.33,0.0022438,0.0010033,119,0
32.694,31.774,5.5512,0.2042,107.67,86.133,0.0011039,0,126,0
49.713,48.793,5.6067,0.14871,64.6,43.066,0.0029254,0.0018215,60,0
48.194,47.275,5.6103,0.14512,86.133,64.6,0.0027185,0.0016146,75,0
41.369,40.449,5.643,0.11242,129.2,107.67,0.001997,0.00089313,56,0
34.591,33.671,5.4018,0.35366,129.2,107.67,0.0020703,0.00096639,77,0
29.955,29.035,5.4469,0.30853,64.6,43.066,0.0015126,0.00040867,105,0
34.849,33.929,5.4109,0.34454,107.67,86.133,0.0018612,0.00075728,62,0
33.667,32.747,5.2676,0.48781,236.87,215.33,0.0020671,0.00096321,92,0
27.107,26.187,5.2464,0.50905,258.4,236.87,0.0010776,0,90,0
98.593,0,4.9979,0,21.533,0,0.011963,0,30,0
106.61,8.0123,4.9343,0.063614,21.533,0,0.020145,0.0081818,57,0
144.83,46.233,4.8402,0.1577,43.066,21.533,0.018416,0.0064527,90,0
8.8416,0,5.2402,0,21.533,0,0.015258,0.0032941,14,0
31.787,22.946,5.3155,0,21.533,0,0.019658,0.0076944,90,1
7.322,0,5.2488,0.066697,21.533,0,0.01112,0,69,1
856.38,849.06,4.8456,0.46987,21.533,0,0.030332,0.019211,58,1
1269.9,1262.6,4.8652,0.45025,21.533,0,0.043831,0.032711,54,1
1169.6,1162.3,4.7716,0.54391,43.066,21.533,0.082161,0.071041,54,1
1255.5,1248.2,4.8176,0.49789,21.533,0,0.096323,0.085203,54,1
1275.9,1268.6,4.9833,0.33215,21.533,0,0.10284,0.091723,51,1
1558.5,1551.2,4.7968,0.51868,21.533,0,0.10803,0.096908,48,1
1682.6,1675.3,4.6305,0.68495,1787.3,1765.7,0.13887,0.12774,47,1
1866.9,1859.6,4.8268,0.48869,21.533,0,0.11515,0.10403,47,1
1850,1842.7,4.8034,0.51213,21.533,0,0.13929,0.12817,49,1
2093.3,2086,4.9752,0.34027,473.73,452.2,0.13085,0.11973,47,1
2446.4,2439,4.704,0.6115,21.533,0,0.13814,0.12702,45,1
2375.1,2367.8,4.8541,0.46143,473.73,452.2,0.161,0.14988,47,1
2443.8,2436.5,4.9246,0.39091,21.533,0,0.12827,0.11715,46,1
2818.8,2811.5,4.8262,0.48927,21.533,0,0.16215,0.15103,43,1
2622.9,2615.6,4.6097,0.70575,495.26,473.73,0.13016,0.11904,42,1
2899.1,2891.8,4.6512,0.66433,21.533,0,0.15134,0.14022,42,1
2842.8,2835.5,4.6846,0.63089,21.533,0,0.13769,0.12657,43,1
2566.7,2559.4,4.7402,0.57524,21.533,0,0.13058,0.11946,44,1
2576,2568.7,4.6503,0.66514,473.73,452.2,0.12182,0.1107,44,1
2442.7,2435.3,4.599,0.71644,473.73,452.2,0.11374,0.10261,45,1
2460.5,2453.2,4.6876,0.62785,21.533,0,0.12377,0.11265,44,1
2095.9,2088.6,4.7969,0.51862,21.533,0,0.094706,0.083585,42,1
2303.9,2296.6,4.6503,0.66514,21.533,0,0.12374,0.11262,41,1
2537.9,2530.6,4.6112,0.70429,495.26,473.73,0.13674,0.12562,40,1
2706.6,2699.3,4.6489,0.66659,21.533,0,0.11759,0.10647,39,1
3150.8,3143.5,4.5723,0.74323,495.26,473.73,0.12051,0.10939,39,1
2751.7,2744.4,4.6557,0.65975,495.26,473.73,0.12431,0.11319,130,1
2578.5,2571.2,4.5838,0.73169,21.533,0,0.12607,0.11495,38,1
2772.2,2764.9,4.6975,0.61795,516.8,495.26,0.10964,0.09852,38,1
3131.8,3124.4,4.5889,0.72658,516.8,495.26,0.11591,0.10479,37,1
3234.8,3227.5,4.4937,0.82178,516.8,495.26,0.11902,0.10789,37,1
3378.1,3370.8,4.475,0.84046,516.8,495.26,0.10794,0.096816,36,1
3539.4,3532.1,4.4182,0.89727,516.8,495.26,0.1232,0.11208,36,1
3172.8,3165.5,4.4255,0.88996,516.8,495.26,0.12015,0.10903,124,1
3208.4,3201.1,4.4626,0.8529,516.8,495.26,0.12741,0.11629,35,1
3432.3,3424.9,4.4171,0.89842,516.8,495.26,0.11181,0.10069,123,1
3422.7,3415.3,4.4053,0.91016,516.8,495.26,0.12489,0.11377,35,1
3357.4,3350.1,4.4577,0.85777,516.8,495.26,0.12526,0.11414,36,1
3516.3,3509,4.5141,0.80137,516.8,495.26,0.14251,0.13139,36,1
3612.9,3605.5,4.4318,0.88369,516.8,495.26,0.12526,0.11414,37,1
3352.5,3345.2,4.2691,1.0464,516.8,495.26,0.14623,0.13511,37,1
3509.3,3502,4.2806,1.0349,516.8,495.26,0.11225,0.10113,36,1
3116.5,3109.2,4.2024,1.1131,516.8,495.26,0.089515,0.078395,37,1
3113.1,3105.7,4.1021,1.2134,516.8,495.26,0.070818,0.059698,37,1
3327.3,3319.9,4.0831,1.2324,516.8,495.26,0.067926,0.056806,34,1
3542,3534.6,3.8845,1.431,538.33,516.8,0.075155,0.064035,32,1
2705.7,2698.4,3.9701,1.3454,538.33,516.8,0.06325,0.052129,30,1
2128.9,2121.5,4.1587,1.1568,538.33,516.8,0.049891,0.03877,31,1
1579.5,1572.2,4.2547,1.0608,538.33,516.8,0.039365,0.028245,35,1
1266.9,1259.6,4.3292,0.98627,516.8,495.26,0.034605,0.023485,39,1
659.59,652.26,4.7134,0.60213,21.533,0,0.024771,0.013651,41,1
213.14,205.81,5.2412,0.074308,21.533,0,0.02975,0.01863,56,1
150.35,143.03,5.2349,0.0806,64.6,43.066,0.020559,0.0094384,41,1
124.53,117.21,5.0669,0.24858,21.533,0,0.011596,0.00047572,113,1
360.99,353.67,4.7156,0.59993,21.533,0,0.01435,0.0032295,81,1
436.61,429.29,4.5406,0.77491,21.533,0,0.015003,0.003883,95,0
455.01,447.69,4.4548,0.86064,21.533,0,0.012745,0.0016245,117,0
290.19,282.87,4.6835,0.63198,21.533,0,0.011719,0.00059852,7,0
259.05,251.73,4.8636,0.45192,21.533,0,0.011631,0.00051051,20,0
485.42,478.1,4.6687,0.64675,64.6,43.066,0.012078,0.00095787,83,0
253.45,246.12,4.8055,0.51001,21.533,0,0.014177,0.0030564,138,0
351.2,343.88,4.7378,0.57768,21.533,0,0.019772,0.0086516,76,0
209.96,202.64,4.8304,0.48506,64.6,43.066,0.020014,0.0088938,87,0
322.92,315.6,4.8839,0.43163,21.533,0,0.023581,0.012461,87,0
503.25,495.93,4.8522,0.46333,21.533,0,0.017153,0.0060322,85,0
407.06,399.74,4.8072,0.50825,21.533,0,0.021266,0.010145,86,0
254.09,246.76,4.9779,0.33763,21.533,0,0.014641,0.0035209,100,0
321.09,313.77,4.7219,0.59362,64.6,43.066,0.025078,0.013957,82,0
369.2,361.88,4.8464,0.46905,21.533,0,0.015159,0.0040382,37,0
351.19,343.86,4.8771,0.43838,21.533,0,0.016998,0.0058774,78,0
328.75,321.43,4.8672,0.44832,21.533,0,0.017536,0.0064156,83,0
363.42,356.1,4.8404,0.47514,64.6,43.066,0.018368,0.0072479,88,0
222.48,215.16,4.9098,0.40565,21.533,0,0.017051,0.0059309,8,0
179.71,172.39,4.8855,0.43004,21.533,0,0.011249,0.00012816,98,0
366.69,359.37,4.7925,0.52296,21.533,0,0.015351,0.0042305,82,0
280.93,273.6,4.8487,0.46676,21.533,0,0.017539,0.0064183,84,0
316.98,309.66,4.8509,0.46461,21.533,0,0.017541,0.0064205,81,0
277.2,269.87,4.9394,0.37606,107.67,86.133,0.020748,0.0096279,82,0
265.99,258.66,4.8719,0.44361,107.67,86.133,0.015491,0.0043707,90,0
117.08,109.76,5.1252,0.19027,107.67,86.133,0.014339,0.0032186,82,0
256.63,249.3,4.9545,0.36094,21.533,0,0.02098,0.0098597,56,1
757.46,750.14,4.727,0.58848,21.533,0,0.025845,0.014725,42,1
1063.4,1056,4.6995,0.61601,495.26,473.73,0.060556,0.049435,42,1
1401.7,1394.4,4.7205,0.59494,473.73,452.2,0.063088,0.051968,44,1
1593.6,1586.3,4.7548,0.56074,473.73,452.2,0.072063,0.060943,44,1
1582.4,1575.1,4.7087,0.60682,473.73,452.2,0.10961,0.098486,44,1
1774.3,1767,4.6935,0.62196,473.73,452.2,0.10858,0.097464,42,1
1790,1782.7,4.8568,0.45869,495.26,473.73,0.10218,0.091055,41,1
1844.3,1837,4.7681,0.54737,21.533,0,0.086322,0.075201,41,1
1859.6,1852.2,4.7408,0.57465,495.26,473.73,0.10405,0.092931,41,1
1916.3,1909,4.642,0.6735,495.26,473.73,0.092667,0.081547,41,1
1902.8,1895.5,4.7712,0.54425,495.26,473.73,0.098615,0.087495,42,1
2088.6,2081.3,4.7389,0.57657,495.26,473.73,0.10628,0.09516,42,1
1880.8,1873.5,4.6883,0.62718,473.73,452.2,0.10981,0.098691,42,1
1908.7,1901.3,4.8538,0.46172,495.26,473.73,0.10402,0.092899,42,1
2301.6,2294.3,4.7167,0.59877,473.73,452.2,0.0921,0.08098,42,1
2152.6,2145.3,4.7717,0.54381,495.26,473.73,0.10006,0.088936,138,1
2088.1,2080.8,4.7187,0.59683,495.26,473.73,0.1061,0.094984,42,1
2250.7,2243.3,4.8688,0.44672,495.26,473.73,0.10737,0.096249,41,1
1996.4,1989.1,5.0167,0.29881,495.26,473.73,0.096928,0.085808,42,1
2053.8,2046.5,4.9259,0.3896,473.73,452.2,0.098444,0.087323,43,1
2124.8,2117.4,4.9614,0.35408,473.73,452.2,0.087431,0.076311,44,1
1965.4,1958.1,5.0612,0.25434,473.73,452.2,0.080017,0.068896,46,1
1679.7,1672.4,4.9686,0.34691,473.73,452.2,0.091999,0.080878,147,1
1884,1876.7,4.9835,0.33195,452.2,430.66,0.094909,0.083789,48,1
1562.7,1555.4,5.0746,0.24093,452.2,430.66,0.10064,0.089523,48,1
1564.4,1557,5.0711,0.24444,452.2,430.66,0.10829,0.097168,49,1
1524.9,1517.6,5.0464,0.2691,452.2,430.66,0.097669,0.086549,49,1
1357.4,1350.1,5.0808,0.23468,452.2,430.66,0.085164,0.074044,49,1
1361.5,1354.2,5.1036,0.21192,452.2,430.66,0.096997,0.085877,50,1
1670.6,1663.2,4.9777,0.33781,452.2,430.66,0.10528,0.094159,49,1
1502.5,1495.1,4.9938,0.32172,21.533,0,0.10569,0.094568,49,1
1504.8,1497.5,4.9724,0.34305,21.533,0,0.11797,0.10684,48,1
1659.8,1652.5,4.8904,0.42508,452.2,430.66,0.09985,0.088729,48,1
1472.3,1465,4.9907,0.32481,21.533,0,0.10666,0.095543,48,1
1635.4,1628.1,4.8965,0.419,21.533,0,0.10653,0.095405,48,1
1706.7,1699.4,4.9688,0.34672,473.73,452.2,0.11012,0.099003,47,1
1680.6,1673.3,4.8181,0.49739,473.73,452.2,0.10224,0.091119,46,1
1730.1,1722.8,4.8302,0.4853,473.73,452.2,0.093118,0.081997,45,1
1756.3,1749,4.7103,0.60523,473.73,452.2,0.10078,0.08966,46,1
1666.8,1659.5,4.7705,0.54497,473.73,452.2,0.10114,0.090022,46,1
1792.5,1785.2,4.7098,0.60565,473.73,452.2,0.11424,0.10312,146,1
1756.1,1748.7,4.74,0.57549,473.73,452.2,0.11306,0.10194,47,1
1766.2,1758.9,4.826,0.4895,452.2,430.66,0.11959,0.10847,48,1
1423.3,1415.9,4.8799,0.43555,452.2,430.66,0.10687,0.09575,49,1
1394.8,1387.5,4.9129,0.40256,21.533,0,0.11998,0.10886,50,1
1486.6,1479.3,4.8183,0.49719,21.533,0,0.1074,0.096281,51,1
1282.5,1275.1,4.8339,0.48156,452.2,430.66,0.10631,0.095188,52,1
1372.5,1365.2,4.773,0.54245,430.66,409.13,0.10635,0.095225,52,1
1244.1,1236.8,4.8481,0.46743,21.533,0,0.10111,0.089993,51,1
1320.7,1313.3,4.8424,0.47305,21.533,0,0.10397,0.092851,52,1
1370.5,1363.2,4.723,0.5925,21.533,0,0.11808,0.10696,51,1
1265.6,1258.3,4.6929,0.62256,21.533,0,0.11211,0.10099,51,1
1258.2,1250.9,4.6659,0.64956,452.2,430.66,0.10999,0.098872,51,1
1518.4,1511.1,4.6187,0.69675,21.533,0,0.11947,0.10835,50,1
1610.4,1603.1,4.5771,0.73834,452.2,430.66,0.1066,0.095478,49,1
1478.5,1471.2,4.5379,0.77763,452.2,430.66,0.11345,0.10233,49,1
1496,1488.7,4.5421,0.7734,452.2,430.66,0.10987,0.098751,48,1
1644.9,1637.6,4.4757,0.83982,452.2,430.66,0.11508,0.10396,48,1
1715.1,1707.7,4.5761,0.73937,452.2,430.66,0.10793,0.096812,48,1
2058,2050.6,4.4442,0.87133,473.73,452.2,0.11218,0.10106,47,1
2127.4,2120,4.6354,0.68009,473.73,452.2,0.11805,0.10693,45,1
2104.1,2096.8,4.6015,0.71401,473.73,452.2,0.1026,0.09148,43,1
2135,2127.7,4.6772,0.63831,473.73,452.2,0.085757,0.074636,44,1
2130.1,2122.8,4.4257,0.88976,473.73,452.2,0.11141,0.10029,44,1
2075.8,2068.5,4.5573,0.75822,473.73,452.2,0.10018,0.089062,43,1
2098.2,2090.9,4.5455,0.76995,495.26,473.73,0.098677,0.087557,43,1
2192.3,2185,4.4488,0.86673,495.26,473.73,0.10657,0.095452,42,1
2218,2210.7,4.5191,0.79635,495.26,473.73,0.086997,0.075876,42,1
2507.3,2500,4.3977,0.91781,495.26,473.73,0.07434,0.063219,40,1
2363.5,2356.2,4.4909,0.82462,495.26,473.73,0.077961,0.066841,40,1
2307.9,2300.6,4.4251,0.89037,495.26,473.73,0.10191,0.090792,40,1
2244.1,2236.8,4.5719,0.74357,495.26,473.73,0.079849,0.068728,41,1
2336.6,2329.3,4.5821,0.73336,495.26,473.73,0.079707,0.068586,41,1
2274.4,2267,4.5476,0.76794,495.26,473.73,0.079925,0.068804,136,1
2275.2,2267.9,4.5209,0.79457,495.26,473.73,0.082433,0.071312,42,1
2358.4,2351.1,4.5516,0.76391,495.26,473.73,0.089336,0.078216,43,1
2244,2236.7,4.5236,0.79186,473.73,452.2,0.088974,0.077854,43,1
2099.9,2092.5,4.4444,0.8711,473.73,452.2,0.090931,0.07981,43,1
2064.4,2057.1,4.4476,0.86789,473.73,452.2,0.094002,0.082882,43,1
1978,1970.7,4.493,0.82246,473.73,452.2,0.092846,0.081726,44,1
2127.1,2119.8,4.5481,0.76744,473.73,452.2,0.096839,0.085719,44,1
1987.1,1979.8,4.5551,0.76041,473.73,452.2,0.080482,0.069362,46,1
1826.8,1819.5,4.4748,0.84068,452.2,430.66,0.09948,0.08836,47,1
1695.7,1688.4,4.5312,0.78427,21.533,0,0.087374,0.076253,48,1
1593.9,1586.6,4.5815,0.73398,452.2,430.66,0.087288,0.076167,49,1
1681.2,1673.9,4.6304,0.68512,452.2,430.66,0.084492,0.073372,50,1
1597.9,1590.6,4.5473,0.76821,430.66,409.13,0.090663,0.079543,53,1
1345.1,1337.8,4.7002,0.6153,430.66,409.13,0.077932,0.066812,55,1
1422.8,1415.5,4.6006,0.7149,796.73,775.2,0.079444,0.068324,59,1
1449.4,1442,4.5282,0.78733,753.66,732.13,0.0627,0.051579,67,1
1520.5,1513.2,4.4832,0.83231,732.13,710.6,0.073088,0.061968,71,1
1279.6,1272.3,4.5898,0.72567,710.6,689.06,0.068051,0.056931,78,1
878.53,871.21,4.66,0.65553,689.06,667.53,0.041727,0.030606,78,1
936.78,929.46,4.6703,0.6452,21.533,0,0.048653,0.037533,77,1
999.13,991.8,4.5951,0.72041,387.6,366.06,0.036515,0.025395,64,1
872.76,865.44,4.5833,0.7322,387.6,366.06,0.03356,0.02244,74,1
1340,1332.7,4.5197,0.79574,344.53,323,0.027907,0.016786,74,1
1201.9,1194.6,4.5426,0.77289,366.06,344.53,0.031005,0.019884,54,1
1144.2,1136.9,4.5522,0.76328,323,301.46,0.030597,0.019477,75,1
625.09,617.77,4.7018,0.61368,21.533,0,0.021362,0.010242,65,1
1247.9,1240.6,4.4617,0.85375,732.13,710.6,0.020478,0.0093574,10,1
1459.1,1451.7,4.2548,1.0607,344.53,323,0.02923,0.01811,73,1
702.25,694.93,4.6383,0.67719,710.6,689.06,0.017565,0.0064446,72,1
673.74,666.41,4.5983,0.71721,107.67,86.133,0.017877,0.0067562,94,1
823.11,815.78,4.431,0.88447,495.26,473.73,0.020835,0.0097143,65,1
750.65,743.33,4.4517,0.8638,495.26,473.73,0.023227,0.012107,120,1
491.5,484.18,4.5519,0.76362,21.533,0,0.023148,0.012027,33,1
226.81,219.48,4.8354,0.48013,21.533,0,0.019167,0.008047,80,1
262.46,255.13,4.8957,0.41979,21.533,0,0.027567,0.016446,15,1
281.41,274.08,4.7149,0.60054,107.67,86.133,0.027231,0.016111,94,1
239.2,231.88,4.6808,0.63464,366.06,344.53,0.019223,0.0081022,75,1
740.34,733.01,4.3525,0.96302,21.533,0,0.031402,0.020281,91,1
680.14,672.82,4.4132,0.90225,344.53,323,0.028167,0.017046,91,1
330.74,323.41,4.6257,0.68976,64.6,43.066,0.023997,0.012876,91,0
311.6,304.28,4.5753,0.74016,107.67,86.133,0.020201,0.0090802,56,0
350.54,343.21,4.5031,0.81234,21.533,0,0.020269,0.0091489,91,0
143.22,135.89,4.9556,0.35984,129.2,107.67,0.014173,0.0030527,77,0
98.636,91.314,4.9544,0.36108,107.67,86.133,0.016283,0.005163,81,0
94.29,86.968,4.9855,0.32998,366.06,344.53,0.017823,0.0067025,79,0
317.48,310.16,4.6503,0.66515,344.53,323,0.018942,0.0078219,63,0
310.22,302.89,4.6463,0.66917,366.06,344.53,0.025981,0.014861,98,0
226.96,219.64,4.8083,0.50714,107.67,86.133,0.020544,0.0094236,77,0
142.47,135.15,4.8673,0.44817,129.2,107.67,0.019676,0.0085555,81,0
372.78,365.46,4.568,0.74748,344.53,323,0.025847,0.014727,78,0
430.45,423.12,4.5144,0.8011,21.533,0,0.032076,0.020956,78,0
382.76,375.43,4.4861,0.82942,344.53,323,0.02493,0.01381,77,0
302.06,294.74,4.5464,0.76911,344.53,323,0.031318,0.020197,74,0
152.2,144.88,4.7982,0.51729,21.533,0,0.017935,0.0068149,94,0
361.59,354.27,4.3714,0.94413,344.53,323,0.025606,0.014485,74,0
345.29,337.97,4.6396,0.67591,107.67,86.133,0.01943,0.0083098,75,0
125.08,117.76,4.8636,0.45185,21.533,0,0.021345,0.010224,76,0
39.717,32.395,4.9838,0.33166,107.67,86.133,0.010514,0,17,0
82.698,75.377,4.975,0.34053,129.2,107.67,0.011807,0.0012929,93,0
76.067,68.745,4.9736,0.34186,129.2,107.67,0.014037,0.0035232,86,0
139.04,131.72,4.8041,0.51143,129.2,107.67,0.014056,0.0035427,60,0
237,229.67,4.6937,0.62183,129.2,107.67,0.014805,0.0042914,56,0
191.25,183.93,4.6998,0.61565,129.2,107.67,0.014279,0.003765,12,0
479.85,472.53,4.3321,0.98334,107.67,86.133,0.015091,0.0045771,66,0
370.52,363.19,4.5042,0.8113,21.533,0,0.021811,0.011297,80,0
281.03,273.71,4.6894,0.62612,21.533,0,0.015627,0.0051131,89,0
218.95,211.63,4.6917,0.62381,64.6,43.066,0.010215,0,76,0
334.97,327.65,4.5604,0.75511,279.93,258.4,0.011415,0.0011993,97,0
335.38,328.06,4.533,0.78245,107.67,86.133,0.020947,0.010732,77,0
190.87,183.55,4.8991,0.41643,107.67,86.133,0.016071,0.005856,48,0
346.63,339.31,4.7423,0.5732,323,301.46,0.020527,0.010312,72,0
300.63,293.31,4.8991,0.41639,107.67,86.133,0.020861,0.010646,55,0
399.37,392.04,4.7132,0.60228,323,301.46,0.021019,0.010804,57,0
337.83,330.51,4.7699,0.54563,366.06,344.53,0.024395,0.01418,80,0
359.22,351.9,4.7897,0.52578,107.67,86.133,0.02068,0.010464,68,0
206.19,198.87,4.9221,0.3934,344.53,323,0.01735,0.0071348,93,0
164.72,157.4,5.0631,0.25236,107.67,86.133,0.018353,0.0081379,49,0
192.23,184.91,5.0456,0.26988,129.2,107.67,0.021253,0.011038,57,0
271.05,263.73,4.8198,0.49564,21.533,0,0.018635,0.0084193,43,0
209.23,201.91,5.0367,0.27875,21.533,0,0.015194,0.0049787,73,0
268.36,261.04,4.9081,0.40739,21.533,0,0.025824,0.015609,32,0
290.58,283.26,4.9201,0.39539,107.67,86.133,0.01901,0.0087951,68,0
284.88,277.56,4.9591,0.3564,107.67,86.133,0.022154,0.011939,74,0
137,129.68,5.0748,0.24069,129.2,107.67,0.015639,0.0054239,111,0
126.71,119.38,5.0832,0.23231,107.67,86.133,0.021743,0.011528,66,0
178.88,171.56,5.0773,0.23814,129.2,107.67,0.021415,0.0112,52,0
129.59,122.27,5.1261,0.18939,64.6,43.066,0.015543,0.0053278,61,0
106.74,99.421,5.0748,0.24068,107.67,86.133,0.016648,0.0064332,126,0
268.42,261.1,4.89,0.42547,344.53,323,0.020656,0.01044,66,0
81.347,74.025,5.1578,0.15769,107.67,86.133,0.021594,0.011379,67,0
74.547,67.225,5.0916,0.22388,107.67,86.133,0.011764,0.0015492,145,0
104.64,97.32,5.0701,0.24541,86.133,64.6,0.011855,0.0016395,69,0
86.79,79.468,5.0846,0.23087,107.67,86.133,0.013413,0.0031978,54,0
121.93,114.61,4.9827,0.33277,366.06,344.53,0.014643,0.0044275,54,0
142.08,134.76,4.9312,0.38427,21.533,0,0.01157,0.0013544,58,0
52.017,44.695,5.0629,0.25257,107.67,86.133,0.020885,0.01067,61,0
79.809,72.487,4.9554,0.36008,21.533,0,0.013548,0.0033331,57,0
92.605,85.283,5.0023,0.31315,107.67,86.133,0.015303,0.0050878,67,0
73.856,66.534,5.021,0.29451,21.533,0,0.014654,0.0044392,29,0
33.232,25.91,5.1258,0.18972,107.67,86.133,0.01217,0.001955,15,0
77.932,70.61,4.9823,0.33317,107.67,86.133,0.010418,0.00020251,28,0
120.8,113.48,4.78,0.53552,150.73,129.2,0.018909,0.0086933,63,0
158.37,151.05,4.7414,0.57413,86.133,64.6,0.014959,0.0047433,116,0
247.16,239.83,4.6726,0.64285,129.2,107.67,0.013537,0.0033222,96,0
179.34,172.01,4.7513,0.56419,129.2,107.67,0.011304,0.0010885,93,0
61.991,54.669,4.969,0.34651,107.67,86.133,0.010392,0.00017669,95,0
117.86,110.54,4.891,0.42444,107.67,86.133,0.014567,0.0043513,113,0
87.771,80.449,4.921,0.39446,129.2,107.67,0.0096736,0,29,0
64.301,56.979,5.0015,0.31403,107.67,86.133,0.010392,0.00071885,132,0
76.588,69.266,4.9281,0.38739,86.133,64.6,0.014163,0.0044889,136,0
34.861,27.539,5.1658,0.14971,86.133,64.6,0.013972,0.0042984,46,0
159.24,151.92,4.9045,0.41097,129.2,107.67,0.01409,0.0044161,51,0
221.89,214.57,4.6344,0.68105,344.53,323,0.014857,0.005183,80,0
56.142,48.82,5.0451,0.27035,107.67,86.133,0.010839,0.0011649,128,0
33.457,26.135,5.0505,0.26501,86.133,64.6,0.014038,0.0043644,78,0
49.852,42.531,5.048,0.26752,107.67,86.133,0.01173,0.0020567,103,0
5.3048,0,5.1249,0.1906,129.2,107.67,0.010203,0.00052903,100,0
12.066,6.7612,5.0607,0.2548,129.2,107.67,0.011871,0.0021973,54,0
54.306,49.002,4.9556,0.35994,107.67,86.133,0.012186,0.0025122,70,0
48.384,43.08,4.9685,0.34695,86.133,64.6,0.01035,0.00067587,46,0
5.6023,0.29751,5.2098,0.10573,107.67,86.133,0.013119,0.0034451,39,0
94.059,88.754,4.9144,0.40112,107.67,86.133,0.011618,0.0019445,6,0
66.531,61.226,4.939,0.3765,21.533,0,0.014205,0.0045309,56,0
10.045,4.7401,5.0297,0.28578,86.133,64.6,0.011694,0.0020208,78,0
5.9415,0.63665,5.0727,0.24275,129.2,107.67,0.011642,0.001968,142,0
5.7946,0.48972,5.1498,0.16571,129.2,107.67,0.011465,0.001791,131,0
4.1878,0,5.1468,0.1687,107.67,86.133,0.012815,0.0031419,21,0
125.08,120.9,4.8981,0.41737,64.6,43.066,0.0090206,0,107,0
108.81,104.63,4.8669,0.44863,107.67,86.133,0.012886,0.0038653,20,0
14.167,9.979,5.1286,0.18691,107.67,86.133,0.015179,0.0061585,96,0
20.477,16.289,5.2532,0.062329,129.2,107.67,0.014177,0.0051562,18,0
92.608,88.421,4.8853,0.4302,129.2,107.67,0.020696,0.011675,130,0
3.2454,0,5.1085,0.20699,21.533,0,0.013887,0.0048667,123,0
100.66,97.411,4.9071,0.4084,129.2,107.67,0.016603,0.0075827,122,0
119.97,116.73,4.799,0.51651,107.67,86.133,0.01282,0.0037991,66,0
59.753,56.508,4.9037,0.41181,21.533,0,0.01323,0.0042095,130,0
36.7,33.454,5.1093,0.20623,21.533,0,0.012149,0.003128,115,0
5.8746,2.6292,5.0862,0.22931,107.67,86.133,0.014975,0.0059542,32,0
40.926,37.681,4.982,0.33353,64.6,43.066,0.013434,0.0044132,28,0
