@relation featureMatrix

@ATTRIBUTE cepstralMostDominantPeak REAL
@ATTRIBUTE cepstralNumPeaks REAL
@ATTRIBUTE cepstralLocFirstPeak REAL
@ATTRIBUTE cepstralMostDominantPeak_min REAL
@ATTRIBUTE cepstralNumPeaks_min REAL
@ATTRIBUTE cepstralLocFirstPeak_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.0022568,0,0,0.0021342,0,0,0
0.0013464,0,0,0.0012238,0,0,0
0.002,0,0,0.0018774,0,0,0
0.0030917,0,0,0.002969,0,0,0
0.0071028,0,0,0.0069802,0,0,0
0.0031317,0,0,0.0030091,0,0,0
0.00669,0,0,0.0065673,0,0,0
0.0086675,0,0,0.0085449,0,0,0
0.0058615,0,0,0.0057389,0,0,0
0.013048,1,22,0.012925,1,22,0
0.010351,1,20,0.010228,1,20,0
0.015623,1,23,0.0155,1,23,0
0.0022469,0,0,0.0021242,0,0,0
0.0064178,0,0,0.0062951,0,0,0
0.0065381,0,0,0.0064155,0,0,0
0.0033071,0,0,0.0031845,0,0,0
0.011548,1,24,0.011426,1,24,0
0.00099936,0,0,0.00087674,0,0,0
0.0052794,0,0,0.0051568,0,0,0
0.0044902,0,0,0.0043676,0,0,0
0.0061888,0,0,0.0060662,0,0,0
0.01197,1,18,0.011848,1,18,1
0.028652,2,15,0.028529,2,15,1
0.063767,6,3,0.063644,6,3,1
0.042748,5,3,0.042626,5,3,1
0.026481,5,3,0.026358,5,3,1
0.037114,5,3,0.036992,5,3,1
0.019797,5,3,0.019674,5,3,1
0.03435,3,8,0.034227,3,8,1
0.047064,5,3,0.046942,5,3,1
0.12403,5,3,0.12391,5,3,1
0.12109,6,3,0.12097,6,3,1
0.091537,5,3,0.091415,5,3,1
0.072659,4,8,0.072537,4,8,1
0.028139,2,12,0.028017,2,12,1
0.015219,1,17,0.015096,1,17,1
0.0023527,0,0,0.0022301,0,0,1
0.0078401,0,0,0.0077175,0,0,1
0.004321,0,0,0.0041984,0,0,0
0.0096762,0,0,0.0095535,0,0,0
0.0066687,0,0,0.006546,0,0,0
0.01272,1,24,0.012598,1,24,0
0.0093483,0,0,0.0092256,0,0,0
0.0043063,0,0,0.0041837,0,0,0
0.0031548,0,0,0.0030322,0,0,0
0.016468,1,25,0.016346,1,25,0
0.0055597,0,0,0.0054371,0,0,0
0.0073957,0,0,0.0072731,0,0,0
0.015229,1,19,0.015106,1,19,0
0.0090058,0,0,0.0088832,0,0,0
0.012461,1,18,0.012339,1,18,0
0.012905,1,14,0.012782,1,14,0
0.0058043,0,0,0.0056817,0,0,0
0.0091797,0,0,0.009057,0,0,0
0.016463,1,18,0.01634,1,18,0
0.0062102,0,0,0.0060876,0,0,0
0.014072,1,22,0.01395,1,22,0
0.010555,1,14,0.010433,1,14,0
0.01579,1,17,0.015668,1,17,0
0.012882,1,17,0.012759,1,17,0
0.01788,1,18,0.017757,1,18,0
0.01236,1,19,0.012237,1,19,0
0.0074689,0,0,0.0073463,0,0,0
0.0062999,0,0,0.0061773,0,0,0
0.011124,1,17,0.011002,1,17,0
0.0092853,0,0,0.0091627,0,0,0
0.0097415,0,0,0.0096188,0,0,0
0.0068442,0,0,0.0067216,0,0,0
0.017036,1,21,0.016913,1,21,0
0.0078564,0,0,0.0077337,0,0,0
0.0099652,0,0,0.0098426,0,0,0
0.010501,1,22,0.010378,1,22,0
0.0081192,0,0,0.0079966,0,0,0
0.005642,0,0,0.0055194,0,0,0
0.012765,1,26,0.012643,1,26,0
0.0036992,0,0,0.0035765,0,0,0
0.0025948,0,0,0.0024722,0,0,0
0.0043306,0,0,0.004208,0,0,0
0.0036529,0,0,0.0035303,0,0,0
0.0027529,0,0,0.0026303,0,0,0
0.0017461,0,0,0.0016235,0,0,0
0.00041888,0,0,0.00029627,0,0,0
0.0042195,0,0,0.003982,0,0,0
0.0081428,0,0,0.0079053,0,0,0
0.011443,1,25,0.011205,1,25,0
0.010128,1,18,0.0098901,1,18,0
0.0073191,0,0,0.0070816,0,0,0
0.0076937,0,0,0.0074561,0,0,0
0.0056781,0,0,0.0054405,0,0,0
0.0055585,0,0,0.005321,0,0,0
0.0080536,0,0,0.0078161,0,0,0
0.0088841,0,0,0.0086466,0,0,0
0.0097175,0,0,0.0094799,0,0,0
0.009185,0,0,0.0089475,0,0,0
0.0063859,0,0,0.0061484,0,0,0
0.0021989,0,0,0.0019614,0,0,0
0.0050089,0,0,0.0047714,0,0,0
0.0050584,0,0,0.0048209,0,0,0
0.0075232,0,0,0.0072857,0,0,0
0.0051367,0,0,0.0048992,0,0,0
0.0039968,0,0,0.0037593,0,0,0
0.0062991,0,0,0.0060616,0,0,0
0.0015559,0,0,0.0013184,0,0,0
0.0038387,0,0,0.0036011,0,0,0
0.0070152,0,0,0.0067777,0,0,0
0.0038719,0,0,0.0036344,0,0,0
0.0050105,0,0,0.0047729,0,0,0
0.0068156,0,0,0.0065781,0,0,0
0.0021296,0,0,0.001892,0,0,0
0.0030614,0,0,0.0028239,0,0,0
0.0009036,0,0,0.00066608,0,0,0
0.0061409,0,0,0.0059034,0,0,0
0.0056713,0,0,0.0054338,0,0,0
0.0098643,0,0,0.0096268,0,0,0
0.0051545,0,0,0.004917,0,0,0
0.0016955,0,0,0.001458,0,0,0
0.002651,0,0,0.0024135,0,0,0
0.0028255,0,0,0.002588,0,0,0
0.0016084,0,0,0.0013709,0,0,0
0.0038239,0,0,0.0035864,0,0,0
0.0027742,0,0,0.0025367,0,0,0
0.0020661,0,0,0.0018285,0,0,0
0.0045351,0,0,0.0042976,0,0,0
0.003047,0,0,0.0028095,0,0,0
0.0014921,0,0,0.0012545,0,0,0
0.0016684,0,0,0.0014308,0,0,0
0.0045476,0,0,0.0043101,0,0,0
0.0048495,0,0,0.004612,0,0,0
0.0062907,0,0,0.0060532,0,0,0
0.0056755,0,0,0.005438,0,0,0
0.0033483,0,0,0.0031108,0,0,0
0.001907,0,0,0.0016208,0,0,0
0.0013208,0,0,0.0010345,0,0,0
0.0019036,0,0,0.0016173,0,0,0
0.00062451,0,0,0.00033823,0,0,0
0.003957,0,0,0.0036708,0,0,0
0.0031692,0,0,0.0028829,0,0,0
0.0087383,0,0,0.008452,0,0,0
0.0014827,0,0,0.0011965,0,0,0
0.0034456,0,0,0.0031593,0,0,0
0.0086147,0,0,0.0083285,0,0,0
0.001121,0,0,0.00083472,0,0,0
0.0022194,0,0,0.0019331,0,0,0
0.0021057,0,0,0.0018194,0,0,0
0.0026537,0,0,0.0023674,0,0,0
0.0033278,0,0,0.0030415,0,0,0
0.0044634,0,0,0.0041771,0,0,0
0.00070009,0,0,0.00041381,0,0,0
0.0014677,0,0,0.0011814,0,0,0
0.00090416,0,0,0.00061788,0,0,0
0.0015308,0,0,0.0012445,0,0,0
0.0030322,0,0,0.0027459,0,0,0
0.0024054,0,0,0.0021191,0,0,0
0.00042764,0,0,0.00014137,0,0,0
0.002633,0,0,0.0023468,0,0,0
0.0010641,0,0,0.00077787,0,0,0
0.0018276,0,0,0.0015413,0,0,0
0.0011289,0,0,0.00084258,0,0,0
0.0011296,0,0,0.00084331,0,0,0
0.0038481,0,0,0.0035618,0,0,1
0.0068219,0,0,0.0065356,0,0,1
0.015213,2,12,0.014927,2,12,1
0.0082711,0,0,0.0079848,0,0,1
0.012783,1,11,0.012497,1,11,1
0.014169,1,12,0.013883,1,12,1
0.0018272,0,0,0.0015409,0,0,1
0.0085593,0,0,0.008273,0,0,1
0.0088264,0,0,0.0085401,0,0,1
0.0070457,0,0,0.0067594,0,0,1
0.0016549,0,0,0.0013686,0,0,1
0.0038197,0,0,0.0035334,0,0,1
0.0037087,0,0,0.0034224,0,0,1
0.020527,1,12,0.020241,1,12,1
0.0099331,0,0,0.0096468,0,0,1
0.017127,1,13,0.016841,1,13,1
0.0054194,0,0,0.0051331,0,0,1
0.011386,1,13,0.011099,1,13,1
0.0091137,0,0,0.0088275,0,0,1
0.0085674,0,0,0.0082811,0,0,1
0.0026654,0,0,0.0023791,0,0,1
0.0039137,0,0,0.0036274,0,0,1
0.0021525,0,0,0.0018662,0,0,1
0.001744,0,0,0.0014577,0,0,0
0.0053629,0,0,0.0050766,0,0,0
0.0033012,0,0,0.0030149,0,0,0
0.0018601,0,0,0.0015738,0,0,0
0.0051765,0,0,0.0048902,0,0,0
0.0028852,0,0,0.0025989,0,0,0
0.0031754,0,0,0.0028891,0,0,0
0.0021886,0,0,0.0019023,0,0,0
0.0025039,0,0,0.0022176,0,0,0
0.0011742,0,0,0.00088796,0,0,0
0.0071742,0,0,0.0068879,0,0,0
0.0019981,0,0,0.0017119,0,0,0
0.002444,0,0,0.0021578,0,0,0
0.0014631,0,0,0.0011768,0,0,0
0.00292,0,0,0.0026337,0,0,0
0.0056016,0,0,0.0053153,0,0,0
0.0018082,0,0,0.0015219,0,0,0
0.0040727,0,0,0.0037864,0,0,0
0.001128,0,0,0,0,0,0
0.015917,1,29,0.014789,1,29,0
0.005276,0,0,0.0041481,0,0,0
0.0044532,0,0,0.0033253,0,0,0
0.0040731,0,0,0.0029452,0,0,0
0.017494,1,27,0.016366,1,27,0
0.0070324,0,0,0.0059045,0,0,0
0.0059917,0,0,0.0048637,0,0,0
0.0081442,0,0,0.0070162,0,0,1
0.011819,1,13,0.010691,1,13,1
0.0043656,0,0,0.0032376,0,0,1
0.0133,1,13,0.012172,1,13,1
0.020423,1,14,0.019295,1,14,1
0.028144,1,15,0.027016,1,15,1
0.025585,1,20,0.024457,1,20,1
0.014256,1,13,0.013128,1,13,1
0.013836,1,20,0.012708,1,20,1
0.018505,1,20,0.017377,1,20,1
0.0065705,0,0,0.0054425,0,0,1
0.019727,1,20,0.018599,1,20,1
0.012295,1,20,0.011167,1,20,1
0.0059375,0,0,0.0048096,0,0,1
0.011956,1,19,0.010828,1,19,1
0.012369,2,12,0.011241,2,12,1
0.010562,1,12,0.0094341,1,12,1
0.0098607,0,0,0.0087327,0,0,1
0.015903,1,19,0.014775,1,19,1
0.012003,1,24,0.010875,1,24,1
0.012347,1,19,0.011219,1,19,1
0.013534,1,19,0.012406,1,19,1
0.0094659,0,0,0.0083379,0,0,1
0.0099849,0,0,0.0088569,0,0,1
0.010522,1,12,0.0093937,1,12,1
0.016331,1,19,0.015203,1,19,1
0.02048,1,19,0.019352,1,19,1
0.017293,2,13,0.016165,2,13,1
0.019452,2,13,0.018324,2,13,1
0.018865,2,11,0.017737,2,11,1
0.018597,1,13,0.01747,1,13,1
0.024677,2,13,0.023549,2,13,1
0.0096315,0,0,0.0085036,0,0,1
0.024318,1,19,0.02319,1,19,1
0.015977,1,20,0.014849,1,20,1
0.012726,1,13,0.011598,1,13,1
0.012911,2,6,0.011783,2,6,1
0.01048,1,6,0.009352,1,6,1
0.029149,2,7,0.028021,2,7,1
0.034516,3,7,0.033388,3,7,1
0.034204,3,7,0.033077,3,7,1
0.028796,2,19,0.027668,2,19,1
0.031981,3,7,0.030853,3,7,1
0.043149,3,7,0.042021,3,7,1
0.026326,4,7,0.025198,4,7,1
0.034136,3,7,0.033008,3,7,1
0.020707,2,6,0.019579,2,6,1
0.019268,1,19,0.01814,1,19,1
0.050375,2,14,0.049247,2,14,1
0.094004,3,4,0.092876,3,4,1
0.12256,4,6,0.12143,4,6,1
0.12945,3,6,0.12832,3,6,1
0.13274,1,14,0.13161,1,14,1
0.1435,2,14,0.14237,2,14,1
0.16948,2,6,0.16835,2,6,1
0.14897,2,14,0.14785,2,14,1
0.141,3,14,0.13987,3,14,1
0.12094,5,8,0.11981,5,8,1
0.13385,4,14,0.13272,4,14,1
0.11076,3,14,0.10963,3,14,1
0.11303,3,14,0.1119,3,14,1
0.11811,3,14,0.11698,3,14,1
0.11214,4,5,0.11101,4,5,1
0.065665,5,14,0.064537,5,14,1
0.076108,4,14,0.07498,4,14,1
0.083237,5,7,0.082109,5,7,1
0.072539,6,7,0.071411,6,7,1
0.074676,3,6,0.073548,3,6,1
0.067305,3,7,0.066177,3,7,1
0.082824,4,7,0.081696,4,7,1
0.081386,2,14,0.080258,2,14,1
0.08051,4,7,0.079382,4,7,1
0.082407,3,7,0.081279,3,7,1
0.074423,4,7,0.073295,4,7,1
0.071112,5,4,0.069984,5,4,1
0.069724,6,4,0.068597,6,4,1
0.080631,3,4,0.079503,3,4,1
0.057755,5,4,0.056627,5,4,1
0.066185,7,4,0.065057,7,4,1
0.059159,4,4,0.058031,4,4,1
0.045723,4,4,0.044595,4,4,1
0.046174,5,4,0.045046,5,4,1
0.055035,4,7,0.053907,4,7,1
0.052334,4,7,0.051206,4,7,1
0.059252,3,8,0.058124,3,8,1
0.035199,3,7,0.034071,3,7,1
0.06486,3,7,0.063732,3,7,1
0.06684,3,7,0.065712,3,7,1
0.045908,3,7,0.04478,3,7,1
0.059537,4,7,0.058409,4,7,1
0.055861,4,7,0.054733,4,7,1
0.047727,4,5,0.046599,4,5,1
0.05935,3,5,0.058222,3,5,1
0.06903,3,7,0.067902,3,7,1
0.079186,3,7,0.078058,3,7,1
0.092612,2,6,0.091484,2,6,1
0.06695,2,6,0.065822,2,6,1
0.072045,2,6,0.070917,2,6,1
0.064497,3,6,0.063369,3,6,1
0.050356,2,6,0.049228,2,6,1
0.02002,1,14,0.018892,1,14,1
0.029915,1,13,0.028787,1,13,1
0.025801,1,13,0.024673,1,13,1
0.02889,1,13,0.027762,1,13,1
0.036077,1,13,0.034949,1,13,1
0.029299,2,13,0.028172,2,13,1
0.035423,2,13,0.034295,2,13,1
0.038873,2,13,0.037745,2,13,1
0.077479,3,13,0.076351,3,13,1
0.077609,4,4,0.076481,4,4,1
0.08434,3,4,0.083212,3,4,1
0.089019,4,4,0.087891,4,4,1
0.082779,4,4,0.081651,4,4,1
0.082395,4,4,0.081267,4,4,1
0.08511,4,4,0.083982,4,4,1
0.073431,4,5,0.072303,4,5,1
0.058761,3,4,0.057633,3,4,1
0.068705,4,4,0.067577,4,4,1
0.060655,3,13,0.059527,3,13,1
0.054895,3,12,0.053767,3,12,1
0.046068,2,12,0.04494,2,12,1
0.033521,3,12,0.032393,3,12,1
0.038868,3,13,0.03774,3,13,1
0.031341,3,12,0.030213,3,12,1
0.042186,3,12,0.041058,3,12,1
0.036349,3,13,0.035221,3,13,1
0.05293,3,12,0.051802,3,12,1
0.043675,3,12,0.042547,3,12,1
0.047306,3,12,0.046178,3,12,1
0.035628,3,12,0.0345,3,12,1
0.029867,3,12,0.028739,3,12,1
0.011783,1,19,0.010655,1,19,1
0.02353,2,10,0.022402,2,10,1
0.028459,2,10,0.027331,2,10,1
0.015456,3,10,0.014328,3,10,1
0.016374,4,10,0.015246,4,10,1
0.01287,3,10,0.011742,3,10,1
0.013001,2,13,0.011873,2,13,1
0.009272,0,0,0.008144,0,0,1
0.015799,1,19,0.014671,1,19,1
0.016064,2,11,0.014936,2,11,0
0.023101,2,10,0.021973,2,10,0
0.014772,1,12,0.013644,1,12,0
0.015957,2,12,0.014829,2,12,0
0.011678,1,13,0.01055,1,13,0
0.0032182,0,0,0.0020902,0,0,0
0.0046966,0,0,0.0035687,0,0,0
0.0061692,0,0,0.0050413,0,0,0
0.001115,0,0,0,0,0,0
0.0046281,0,0,0.0035131,0,0,0
0.0014125,0,0,0.00029753,0,0,0
0.0010653,0,0,0,0,0,0
0.0035524,0,0,0.0024871,0,0,0
0.0041299,0,0,0.0030646,0,0,0
0.0011052,0,0,3.9866e-05,0,0,0
0.00096247,0,0,0,0,0,0
0.0010813,0,0,0.00011884,0,0,0
0.012564,1,13,0.011602,1,13,0
0.011555,1,13,0.010593,1,13,0
0.0046407,0,0,0.0036782,0,0,0
0.002199,0,0,0.0012365,0,0,0
0.0065474,0,0,0.005585,0,0,0
0.0077623,0,0,0.0067998,0,0,0
0.014019,1,12,0.013057,1,12,0
0.010731,1,21,0.0097682,1,21,0
0.0021682,0,0,0.0012058,0,0,0
0.0076238,0,0,0.0066614,0,0,0
0.0055094,0,0,0.0045469,0,0,0
0.00329,0,0,0.0023275,0,0,0
0.0031852,0,0,0.0022227,0,0,0
0.0089899,0,0,0.0080274,0,0,0
0.014664,1,24,0.013701,1,24,0
0.041758,1,12,0.040796,1,12,0
0.050859,1,12,0.049897,1,12,0
0.039589,1,13,0.038627,1,13,0
0.039285,1,13,0.038323,1,13,0
0.013383,1,13,0.01242,1,13,0
0.025936,1,13,0.024974,1,13,0
0.0093567,0,0,0.0083942,0,0,0
0.014848,1,14,0.013886,1,14,0
0.020407,1,14,0.019444,1,14,0
0.034054,3,13,0.033092,3,13,0
0.052008,1,13,0.051046,1,13,0
0.038511,2,13,0.037548,2,13,0
0.050259,2,13,0.049296,2,13,0
0.026072,1,13,0.02511,1,13,0
0.01827,1,13,0.017307,1,13,0
0.019329,1,13,0.018366,1,13,0
0.016502,1,18,0.01554,1,18,0
0.021178,1,13,0.020216,1,13,0
0.01638,2,13,0.015417,2,13,0
0.0032546,0,0,0.0022921,0,0,0
0.0032667,0,0,0.0023043,0,0,0
0.008219,0,0,0.0072566,0,0,0
0.0047457,0,0,0.0037833,0,0,0
0.0051982,0,0,0.0042357,0,0,0
0.0029059,0,0,0.0019434,0,0,0
0.0049043,0,0,0.0039418,0,0,0
0.018884,1,13,0.017922,1,13,0
0.016795,1,13,0.015833,1,13,0
0.0081531,0,0,0.0071906,0,0,0
0.0038972,0,0,0.0029347,0,0,0
0.010085,1,13,0.0091228,1,13,0
0.0052818,0,0,0.0043194,0,0,0
0.011424,2,13,0.010461,2,13,0
0.008949,0,0,0.0079866,0,0,0
0.011462,1,13,0.0105,1,13,0
0.01409,1,12,0.013128,1,12,0
0.010563,1,12,0.0096008,1,12,0
0.013097,1,13,0.012135,1,13,0
0.005282,0,0,0.0043195,0,0,0
0.015713,1,13,0.01475,1,13,0
0.010471,1,13,0.009508,1,13,0
0.0088008,0,0,0.0078383,0,0,0
0.0086049,0,0,0.0076424,0,0,0
0.00739,0,0,0.0064276,0,0,0
0.0037831,0,0,0.0028206,0,0,0
0.0037155,0,0,0.002753,0,0,0
0.015631,2,13,0.014668,2,13,0
0.0041141,0,0,0.0031516,0,0,0
0.010895,1,11,0.0099326,1,11,0
0.0090787,0,0,0.0081162,0,0,0
0.011491,1,20,0.010528,1,20,0
0.015178,1,9,0.014215,1,9,0
0.014092,1,7,0.013129,1,7,0
0.012512,1,9,0.01155,1,9,0
0.01889,2,10,0.017927,2,10,0
0.0088777,0,0,0.0079152,0,0,0
0.0093823,0,0,0.0084198,0,0,0
0.025078,2,9,0.024116,2,9,1
0.014265,1,9,0.013303,1,9,1
0.011995,1,19,0.011033,1,19,1
0.013078,1,19,0.012115,1,19,1
0.0084568,0,0,0.0074944,0,0,1
0.010901,1,19,0.0099383,1,19,1
0.0080366,0,0,0.0070742,0,0,1
0.021672,1,10,0.020709,1,10,1
0.010215,1,13,0.0092527,1,13,1
0.0097942,0,0,0.0088317,0,0,1
0.0102,1,25,0.0092378,1,25,1
0.016123,1,26,0.01516,1,26,1
0.015909,1,26,0.014947,1,26,1
0.012427,1,26,0.011465,1,26,1
0.01719,2,17,0.016228,2,17,1
0.014667,1,27,0.013704,1,27,1
0.0090743,0,0,0.0081118,0,0,1
0.015205,2,26,0.014242,2,26,1
0.016708,3,12,0.015746,3,12,1
0.013838,2,18,0.012876,2,18,1
0.015681,2,18,0.014719,2,18,1
0.018027,2,12,0.017064,2,12,1
0.020882,3,12,0.01992,3,12,1
0.01671,1,18,0.015747,1,18,1
0.021974,2,13,0.021011,2,13,1
0.0058458,0,0,0.0048834,0,0,1
0.011461,1,18,0.010498,1,18,1
0.019251,2,18,0.018288,2,18,1
0.020947,2,18,0.019984,2,18,1
0.026296,3,12,0.025334,3,12,1
0.022574,5,9,0.021612,5,9,1
0.022509,3,8,0.021547,3,8,1
0.035908,2,13,0.034946,2,13,1
0.017539,3,8,0.016577,3,8,1
0.015519,1,18,0.014557,1,18,1
0.013426,1,18,0.012463,1,18,1
0.014363,2,8,0.013401,2,8,1
0.0082523,0,0,0.0072898,0,0,1
0.021853,1,22,0.020891,1,22,1
0.0096031,0,0,0.0086406,0,0,1
0.011682,2,8,0.010719,2,8,1
0.00606,0,0,0.0050975,0,0,1
0.0081552,0,0,0.0071927,0,0,1
0.016349,1,18,0.015387,1,18,1
0.010399,3,8,0.009437,3,8,1
0.031983,3,8,0.031021,3,8,1
0.013694,2,10,0.012731,2,10,1
0.019961,5,10,0.018998,5,10,1
0.051777,4,8,0.050815,4,8,1
0.042655,4,9,0.041692,4,9,1
0.020337,2,8,0.019374,2,8,1
0.014425,1,9,0.013462,1,9,0
0.034672,2,8,0.033709,2,8,0
0.025519,2,9,0.024557,2,9,0
0.0064171,0,0,0.0054547,0,0,0
0.015563,1,12,0.0146,1,12,0
0.023387,1,11,0.022424,1,11,0
0.023538,2,10,0.022575,2,10,0
0.026163,2,12,0.025201,2,12,0
0.023892,2,9,0.022929,2,9,0
0.024732,3,9,0.02377,3,9,0
0.047874,3,7,0.046911,3,7,0
0.043009,3,7,0.042047,3,7,0
0.034757,2,13,0.033795,2,13,0
0.043744,5,7,0.042782,5,7,0
0.025072,3,12,0.02411,3,12,0
0.018496,2,13,0.017534,2,13,0
0.031745,1,13,0.030782,1,13,0
0.011581,1,12,0.010618,1,12,0
0.015745,1,13,0.014782,1,13,0
0.025355,2,9,0.024392,2,9,0
0.032135,5,9,0.031172,5,9,0
0.026957,1,16,0.025995,1,16,0
0.024082,1,13,0.023119,1,13,0
0.014045,1,15,0.013083,1,15,0
0.0048338,0,0,0.0038713,0,0,0
0.0059352,0,0,0.0049727,0,0,0
0.010033,1,11,0.0090704,1,11,0
0.010457,1,12,0.0094942,1,12,0
0.012953,1,30,0.01199,1,30,1
0.030914,2,9,0.029951,2,9,1
0.031403,3,9,0.03044,3,9,1
0.019281,2,9,0.018319,2,9,1
0.019874,3,9,0.018911,3,9,1
0.016977,2,9,0.016014,2,9,1
0.021344,2,9,0.020381,2,9,1
0.025536,3,10,0.024574,3,10,1
0.021301,3,10,0.020338,3,10,1
0.021278,2,8,0.020315,2,8,1
0.015554,2,10,0.014591,2,10,1
0.012271,2,17,0.011309,2,17,1
0.031002,3,9,0.03004,3,9,1
0.026613,3,8,0.025651,3,8,1
0.019049,2,8,0.018086,2,8,1
0.012225,1,20,0.011262,1,20,1
0.015435,1,17,0.014473,1,17,1
0.018509,2,18,0.017546,2,18,1
0.012748,2,8,0.011786,2,8,1
0.010623,1,8,0.0096602,1,8,1
0.019711,3,8,0.018748,3,8,1
0.021492,3,8,0.020529,3,8,1
0.024117,3,11,0.023154,3,11,1
0.014692,2,8,0.013729,2,8,1
0.031644,3,4,0.030682,3,4,1
0.028146,5,4,0.027183,5,4,1
0.019164,1,18,0.018202,1,18,1
0.02352,3,11,0.022558,3,11,1
0.028261,2,18,0.027298,2,18,1
0.033886,3,8,0.032924,3,8,1
0.027223,2,13,0.026261,2,13,1
0.020907,2,8,0.019945,2,8,1
0.01716,3,11,0.016197,3,11,1
0.01864,2,18,0.017678,2,18,1
0.022195,2,19,0.021232,2,19,1
0.025992,4,8,0.02503,4,8,1
0.023809,3,11,0.022847,3,11,1
0.033956,2,19,0.032994,2,19,1
0.016752,2,12,0.01579,2,12,1
0.023305,2,13,0.022343,2,13,1
0.030723,3,7,0.02976,3,7,1
0.033517,4,7,0.032554,4,7,1
0.032632,4,7,0.03167,4,7,1
0.045712,2,7,0.04475,2,7,1
0.042134,4,7,0.041171,4,7,1
0.062494,3,7,0.061531,3,7,1
0.078299,3,7,0.077336,3,7,1
0.086627,3,4,0.085665,3,4,1
0.12354,2,7,0.12257,2,7,1
0.076292,4,7,0.075329,4,7,1
0.098277,3,7,0.097315,3,7,1
0.11225,4,7,0.11129,4,7,1
0.10069,5,4,0.099727,5,4,1
0.1193,3,4,0.11834,3,4,1
0.10497,3,4,0.10401,3,4,1
0.08196,5,4,0.080997,5,4,1
0.13262,6,4,0.13166,6,4,1
0.11627,6,4,0.11531,6,4,1
0.11136,5,4,0.1104,5,4,1
0.12197,6,4,0.121,6,4,1
0.14657,4,4,0.14561,4,4,1
0.15272,7,4,0.15176,7,4,1
0.13462,5,7,0.13365,5,7,1
0.11581,6,4,0.11485,6,4,1
0.13077,4,7,0.1298,4,7,1
0.11942,6,4,0.11846,6,4,1
0.14003,7,4,0.13907,7,4,1
0.14051,4,7,0.13955,4,7,1
0.13062,8,4,0.12966,8,4,1
0.12886,4,7,0.1279,4,7,1
0.12509,6,7,0.12412,6,7,1
0.13018,5,7,0.12922,5,7,1
0.14186,6,3,0.1409,6,3,1
0.11273,8,4,0.11177,8,4,1
0.10166,4,3,0.1007,4,3,1
0.10042,6,3,0.099453,6,3,1
0.13057,5,3,0.12961,5,3,1
0.11555,4,7,0.11458,4,7,1
0.12367,4,3,0.12271,4,3,1
0.098345,6,3,0.097383,6,3,1
0.11946,5,3,0.1185,5,3,1
0.094845,5,3,0.093883,5,3,1
0.10943,5,3,0.10847,5,3,1
0.087414,4,3,0.086452,4,3,1
0.17685,4,6,0.17588,4,6,1
0.16452,5,7,0.16356,5,7,1
0.15895,5,7,0.15799,5,7,1
0.12905,4,6,0.12796,4,6,1
0.15781,4,6,0.15564,4,6,1
0.132,4,6,0.12983,4,6,1
0.12212,5,6,0.11996,5,6,1
0.12684,4,6,0.12467,4,6,1
0.11503,5,6,0.11287,5,6,1
0.10766,5,6,0.10549,5,6,1
0.085247,5,6,0.083079,5,6,1
0.067757,3,6,0.065589,3,6,1
0.057816,3,13,0.055648,3,13,1
0.037773,3,13,0.034867,3,13,1
0.026981,3,13,0.024075,3,13,1
0.027705,3,13,0.024799,3,13,1
0.034462,3,13,0.031556,3,13,1
0.013302,1,13,0.010396,1,13,1
0.02228,2,12,0.019374,2,12,1
0.022117,1,13,0.019211,1,13,1
0.015013,1,20,0.012107,1,20,1
0.017644,2,12,0.014738,2,12,1
0.037258,1,13,0.034352,1,13,1
0.015668,3,12,0.012762,3,12,1
0.021744,2,13,0.018838,2,13,1
0.016965,2,13,0.014059,2,13,1
0.026632,2,12,0.023726,2,12,1
0.019546,1,12,0.01664,1,12,1
0.01328,1,11,0.010374,1,11,1
0.027396,1,12,0.02449,1,12,1
0.0213,1,12,0.018394,1,12,1
0.022092,2,11,0.019186,2,11,1
0.02458,1,11,0.021675,1,11,1
0.016386,2,10,0.01348,2,10,1
0.025562,2,10,0.022656,2,10,1
0.035253,2,10,0.032347,2,10,1
0.028141,1,9,0.025236,1,9,1
0.051023,2,10,0.048117,2,10,1
0.03889,2,10,0.035984,2,10,1
0.045286,2,10,0.04238,2,10,1
0.017441,2,10,0.014535,2,10,1
0.017971,2,10,0.015066,2,10,1
0.011348,1,23,0.0084421,1,23,1
0.0085885,0,0,0.0056826,0,0,1
0.013563,2,10,0.009848,2,10,1
0.019362,2,11,0.015646,2,11,1
0.010628,1,14,0.0069125,1,14,1
0.020948,1,11,0.017233,1,11,1
0.014054,2,18,0.010339,2,18,1
0.016453,2,8,0.012737,2,8,1
0.015913,1,18,0.012197,1,18,1
0.0096588,0,0,0.0059433,0,0,1
0.010242,1,25,0.0065261,1,25,1
0.016823,1,13,0.013107,1,13,1
0.01254,2,13,0.0088242,2,13,1
0.011249,2,11,0.0075333,2,11,1
0.017774,2,11,0.014058,2,11,1
0.0041711,0,0,0.00045566,0,0,1
0.012156,1,12,0.0084408,1,12,1
0.018837,1,13,0.015121,1,13,1
0.021248,1,22,0.017532,1,22,1
0.028342,2,11,0.024626,2,11,1
0.020336,2,11,0.01662,2,11,0
0.014339,2,10,0.010623,2,10,0
0.0090639,0,0,0.0053484,0,0,0
0.019402,2,11,0.015288,2,11,0
0.011224,1,30,0.0071096,1,30,0
0.022216,2,13,0.018045,2,13,0
0.034076,2,9,0.029905,2,9,0
