@relation featureMatrix

@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.6834,47,0.47068,36,1
0.97385,48,0.76113,37,1
1.0977,48,0.88498,37,1
1.1456,48,0.93288,37,1
1.0751,48,0.86236,37,1
1.0368,43,0.82404,32,1
0.99366,37,0.78093,26,1
0.92108,28,0.70836,17,1
0.92736,29,0.71464,18,1
0.96543,33,0.75271,22,1
0.98003,40,0.76731,29,1
0.98024,37,0.76752,26,1
0.98948,34,0.77676,23,1
0.9973,38,0.78458,27,1
0.94784,41,0.73512,30,1
0.91955,36,0.70683,25,1
0.93381,38,0.72109,27,1
0.95355,33,0.74083,22,1
0.84812,36,0.63539,25,1
0.84226,51,0.62954,40,1
0.89892,51,0.6862,40,1
0.7518,51,0.53907,40,1
0.7614,51,0.54868,40,1
0.46605,50,0.25333,39,1
0.66229,53,0.44957,42,1
0.5915,51,0.37878,40,1
0.82934,53,0.61662,42,1
0.82737,51,0.61465,40,1
1.0232,37,0.81047,26,1
0.8188,33,0.60608,22,1
0.88833,33,0.67561,22,1
0.82679,39,0.61406,28,1
0.9245,39,0.71177,28,1
0.79755,31,0.58483,20,1
0.92812,35,0.7154,24,1
0.95424,29,0.74152,18,1
0.87577,38,0.66305,27,1
1.1678,52,0.95509,41,1
1.0406,52,0.82784,41,1
0.89268,51,0.67996,40,1
0.80504,50,0.59232,39,1
1.2499,50,1.0372,39,1
1.3093,49,1.0965,38,1
0.85657,45,0.64385,34,1
1.3319,53,1.1192,42,1
1.3261,53,1.1134,42,1
1.2834,53,1.0706,42,1
1.1863,52,0.9736,41,1
1.3116,48,1.0989,37,1
1.2703,48,1.0576,37,1
1.2029,49,0.99013,38,1
1.2484,49,1.0357,38,1
1.2142,49,1.0014,38,1
1.2279,49,1.0152,38,1
1.2369,50,1.0242,39,1
1.2539,50,1.0412,39,1
1.2919,49,1.0792,38,1
1.2738,49,1.0611,38,1
1.1283,48,0.91559,37,1
1.3471,49,1.1344,38,1
1.297,48,1.0842,37,1
1.0852,38,0.87248,27,1
1.0762,45,0.86352,34,1
1.1211,49,0.9084,38,1
1.3325,49,1.1198,38,1
1.2589,49,1.0462,38,1
1.2287,48,1.0159,37,1
1.2903,48,1.0776,37,1
1.2068,48,0.99409,37,1
1.2,48,0.98729,37,1
1.172,48,0.9593,37,1
1.1525,46,0.93975,35,1
1.093,43,0.8803,32,1
1.1038,35,0.89109,24,1
1.1373,30,0.92456,19,1
1.2312,33,1.0185,22,1
1.3208,32,1.1081,21,1
1.3821,28,1.1693,17,1
1.3412,23,1.1285,12,1
1.3443,28,1.1315,17,1
1.3396,36,1.1268,25,1
1.3634,36,1.1507,25,1
1.3521,41,1.1394,30,1
1.34,43,1.1273,32,1
1.3256,30,1.1129,19,1
1.3011,29,1.0884,18,1
1.3254,27,1.1126,16,1
1.3603,18,1.1476,7,1
1.4472,18,1.2345,7,1
1.4323,18,1.2196,7,1
1.3886,18,1.1759,7,1
1.4225,17,1.2097,6,1
1.4404,17,1.2276,6,1
1.4213,17,1.2086,6,1
1.4773,17,1.2645,6,1
1.4589,17,1.2462,6,1
1.4374,17,1.2247,6,1
1.3008,16,1.0881,5,1
1.4071,16,1.1944,5,1
1.0793,16,0.86657,5,1
1.093,15,0.88031,4,1
1.0118,16,0.79904,5,1
1.3251,17,1.1124,6,1
1.3269,17,1.1142,6,1
1.1538,17,0.94107,6,1
1.2481,18,1.0354,7,1
1.2896,18,1.0769,7,1
1.3286,18,1.1159,7,1
1.3456,19,1.1328,8,1
1.3354,24,1.1227,13,1
1.2645,18,1.0517,7,1
1.3106,13,1.0979,2,1
1.2774,14,0.97787,3,1
1.2415,20,0.94203,9,1
1.2678,17,0.96831,6,1
1.3444,13,1.0271,2,1
1.3944,14,1.0735,3,1
1.4582,14,1.1373,3,1
1.4238,14,1.1029,3,1
1.4198,14,1.0989,3,1
1.3376,13,0.91989,2,1
1.3522,13,0.93448,2,1
1.3429,13,0.9252,2,1
1.3081,18,0.89035,7,1
1.2622,18,0.84451,7,1
1.3282,15,0.91047,4,1
1.2888,13,0.87111,2,1
1.3303,13,0.91258,2,1
1.3595,13,0.94177,2,1
1.4218,13,1.0041,2,1
1.4658,14,1.0481,3,1
1.2044,20,0.78664,9,1
0.30016,22,0,11,0
1.002,15,0.70186,4,0
1.181,13,0.88088,2,0
0.85514,21,0.55497,10,0
0.35848,102,0.058313,91,0
0.85564,64,0.55548,53,0
1.0398,60,0.73965,49,0
0.85719,85,0.55702,74,0
0.5661,101,0.26593,90,0
0.42506,122,0.1249,111,0
0.40225,121,0.10208,110,0
0.52166,109,0.2215,98,0
0.61993,82,0.31977,71,0
0.48493,97,0.18476,86,0
0.37656,107,0.076396,96,0
0.29558,111,0,100,0
0.34142,112,0.045846,101,0
0.32316,92,0.027584,81,0
0.34477,106,0.049197,95,0
0.39338,92,0.097799,81,0
0.31827,108,0.022693,97,0
0.36869,104,0.073117,93,0
0.3656,137,0.070019,126,0
0.48828,131,0.1927,120,0
0.46788,133,0.17231,122,0
0.30942,131,0.013847,120,0
0.34566,140,0.050082,129,0
0.64895,126,0.35337,115,0
0.27194,199,0,188,0
0.19852,91,0,80,0
1.0356,45,0.8371,34,0
1.1516,16,0.95304,5,0
1.4084,12,1.2099,1,1
1.3671,13,1.1686,2,1
1.4309,13,1.2324,2,1
1.4474,14,1.2488,3,1
1.4658,14,1.2672,3,1
1.4375,14,1.239,3,1
1.4675,14,1.2689,3,1
1.4917,14,1.2932,3,1
1.4838,21,1.2852,10,1
1.4742,21,1.2757,10,1
1.4559,17,1.2574,6,1
1.4483,14,1.2498,3,1
1.5023,14,1.3038,3,1
1.5023,14,1.3038,3,1
1.4118,14,1.2133,3,1
1.2602,14,1.0617,3,1
1.2318,14,1.0333,3,1
1.0617,14,0.86323,3,1
1.0222,22,0.82367,11,1
0.94045,19,0.74193,8,1
0.89823,18,0.69971,7,1
0.93937,18,0.74085,7,1
0.71136,28,0.51283,17,1
0.58027,36,0.38174,25,1
0.44969,39,0.25116,28,1
0.40696,42,0.20843,31,1
0.60156,40,0.40303,29,1
0.47619,41,0.27767,30,1
0.69683,45,0.49831,34,1
0.46618,43,0.26766,32,1
0.70627,44,0.50775,33,1
0.6785,43,0.47998,32,1
0.48278,46,0.28426,35,1
0.34958,43,0.15106,32,1
0.39067,44,0.19215,33,1
0.29513,45,0.096612,34,1
0.45439,39,0.25587,28,1
0.51251,37,0.31399,26,1
0.56688,40,0.36836,29,1
0.35598,44,0.15746,33,1
0.51425,49,0.31573,38,1
0.4209,49,0.22238,38,1
0.4364,40,0.23788,29,1
0.51656,46,0.31803,35,1
0.48661,43,0.28809,32,1
0.41173,49,0.2132,38,1
0.44098,54,0.24246,43,1
0.3793,53,0.18078,42,1
0.53408,55,0.33556,44,1
0.52066,47,0.32213,36,1
0.79579,54,0.59727,43,1
0.83271,28,0.63419,17,1
0.80733,31,0.60881,20,1
0.56107,55,0.36255,44,1
0.52422,47,0.3257,35,1
0.86331,34,0.66479,22,1
0.86061,35,0.66209,23,1
0.73127,32,0.53275,20,1
0.56737,32,0.36885,20,1
0.64095,51,0.44242,39,1
0.75634,51,0.55782,39,1
0.7928,49,0.59428,37,1
0.91667,46,0.71815,34,1
0.42908,49,0.23056,37,1
0.74053,52,0.542,40,1
0.53405,57,0.33553,45,1
0.69589,56,0.49737,44,1
0.85475,55,0.65623,43,1
0.80386,54,0.60534,42,1
0.623,53,0.42448,41,1
0.57887,48,0.38035,36,1
0.38375,54,0.18522,42,1
0.56632,52,0.3678,40,1
0.74224,46,0.54372,34,1
0.75707,45,0.55855,33,1
0.69434,46,0.49582,34,1
0.66781,54,0.46929,42,1
0.67135,53,0.47283,41,1
0.52006,52,0.32154,40,1
0.77181,48,0.57329,36,1
0.70858,46,0.51006,34,1
0.95853,37,0.76001,25,1
1.0568,51,0.85832,39,1
1.0326,46,0.83407,34,1
0.86,34,0.66148,22,1
0.92594,46,0.72742,34,1
0.8889,40,0.69038,28,1
0.8809,35,0.68237,23,1
0.9373,45,0.73878,33,1
1.0523,53,0.85382,41,1
0.91221,51,0.71368,39,1
0.84086,50,0.64234,38,1
1.2018,53,1.0032,41,1
0.84863,49,0.65011,37,1
1.0887,43,0.8902,31,1
1.1429,40,0.94435,28,1
1.126,40,0.92743,28,1
1.3093,55,1.1108,43,1
1.0257,55,0.82719,43,1
1.0377,53,0.83919,41,1
1.1865,52,0.98795,40,1
1.1687,53,0.97017,41,1
1.2428,43,1.0443,31,1
0.91291,36,0.71439,24,1
1.107,53,0.90845,41,1
1.2512,53,1.0526,41,1
0.97531,52,0.77678,40,1
1.2816,51,1.0831,39,1
1.2429,51,1.0444,39,1
1.2222,51,1.0237,39,1
1.2434,47,1.0449,35,1
1.3154,19,1.1169,7,1
1.4071,18,1.2086,6,1
1.4124,18,1.2139,6,1
1.3798,18,1.1813,6,1
1.4774,17,1.2789,5,1
1.2446,17,1.0461,5,1
0.74808,20,0.54956,8,1
0.86945,18,0.67093,6,1
1.2259,18,1.0274,6,1
0.7739,21,0.57538,9,1
0.5208,24,0.32228,12,1
0.45677,27,0.25825,15,1
0.75008,27,0.55156,15,1
0.6144,44,0.41588,32,1
0.47989,30,0.28137,18,1
0.43096,28,0.23243,16,1
1.202,17,1.0035,5,1
1.1763,16,0.97779,4,1
0.66153,33,0.46301,21,1
0.89472,19,0.6962,7,1
1.082,18,0.88352,6,1
1.288,21,1.0894,9,1
1.2444,19,1.0459,7,1
1.1911,15,0.9926,3,1
1.3331,15,1.1346,3,1
1.4454,16,1.2469,4,1
1.459,16,1.2605,4,1
1.4922,16,1.2937,4,1
1.4864,16,1.2879,4,1
1.5697,16,1.3711,4,1
1.5702,16,1.3716,4,1
1.5742,16,1.3756,4,1
1.5794,17,1.3808,5,1
1.5676,16,1.3691,4,1
1.5756,16,1.3771,4,1
1.587,16,1.3884,4,1
1.5657,16,1.3672,4,1
1.5503,16,1.3518,4,1
1.4933,16,1.2947,4,1
1.4102,16,1.2117,4,1
1.4715,15,1.273,3,1
1.4423,15,1.2438,3,1
1.4452,15,1.2467,3,1
1.3466,15,1.1481,3,1
1.4456,15,1.247,3,1
1.4224,17,1.2239,5,1
1.4529,16,1.2544,4,1
1.4383,20,1.2398,8,1
1.4583,25,1.2598,13,1
1.4516,20,1.2531,8,1
1.4784,15,1.2799,3,1
1.4611,15,1.2626,3,1
1.5047,15,1.3061,3,1
1.5096,15,1.3111,3,1
1.5051,15,1.3066,3,1
1.4415,15,1.243,3,1
1.4402,15,1.2416,3,1
1.433,15,1.2344,3,1
1.3351,15,1.1365,3,1
1.3296,17,1.1311,5,1
1.423,16,1.2245,4,1
0.97158,17,0.77306,5,0
0.44174,16,0.24322,4,0
0.73679,19,0.53827,7,0
0.81201,17,0.61349,5,0
0.40401,57,0.20549,45,0
0.72248,64,0.52396,52,0
0.91491,53,0.71639,41,0
0.66881,103,0.47029,91,0
0.37766,114,0.17914,102,0
0.40162,110,0.2031,98,0
0.36641,116,0.16789,104,0
0.30461,120,0.10609,108,0
0.21766,125,0.019134,113,0
0.2915,119,0.092982,107,0
0.30261,114,0.10409,102,0
0.28003,119,0.08151,107,0
0.7368,73,0.53828,61,0
0.71494,72,0.51642,60,0
0.89002,68,0.6915,56,0
0.61232,47,0.4138,35,0
0.27572,100,0.077202,88,0
0.37786,95,0.17934,83,0
0.2491,103,0.050583,91,0
0.29816,148,0.099642,136,0
0.21506,158,0.016537,146,0
0.28417,117,0.08565,105,0
0.45731,75,0.25879,63,0
0.3253,112,0.12678,100,0
0.27798,135,0.079454,123,0
0.26622,137,0.067696,125,0
0.32728,125,0.12876,113,0
0.65867,43,0.46015,31,0
0.60581,16,0.40729,4,0
0.38919,15,0.19067,3,0
0.7395,38,0.54097,26,0
1.1455,17,0.94694,5,1
1.4074,12,1.2088,0,1
1.4457,13,1.2471,1,1
1.3848,14,1.1863,2,1
1.4216,14,1.2231,2,1
1.3928,14,1.1942,2,1
1.3391,14,1.1406,2,1
1.2907,14,1.0922,2,1
1.2938,14,1.0953,2,1
1.2895,14,1.0909,2,1
1.3214,14,1.1229,2,1
1.307,15,1.1085,3,1
1.3676,9,1.1691,0,1
1.3701,12,1.1715,3,1
1.3256,16,1.1271,7,1
1.3301,21,1.1315,12,1
1.3402,20,1.1417,11,1
1.3258,22,1.1273,13,1
1.3516,8,1.1531,0,1
1.2743,7,1.0757,0,1
1.2088,7,1.0103,0,1
1.195,9,0.99651,2,1
1.2017,7,1.0032,0,1
1.0263,7,0.82779,0,1
1.0058,7,0.8073,0,1
1.0657,10,0.86717,3,1
1.0611,7,0.86262,0,1
0.85447,8,0.65595,1,1
1.0021,9,0.80359,2,1
0.8805,8,0.68198,1,1
0.77269,17,0.55763,10,1
0.87265,18,0.65759,11,1
1.0538,23,0.83879,16,1
0.53412,33,0.31907,26,1
0.69911,23,0.48405,16,1
0.46652,31,0.25146,24,1
0.58562,31,0.37056,24,1
0.39184,43,0.17678,36,1
0.3833,38,0.16824,31,1
0.64471,42,0.42965,35,1
0.7919,45,0.57685,38,1
0.82423,37,0.60917,30,1
0.27056,41,0.055499,34,1
0.47863,47,0.26358,40,1
0.5094,48,0.29434,41,1
0.62684,46,0.41178,39,1
0.44904,40,0.23398,33,1
0.42799,45,0.21293,38,1
0.37536,50,0.1603,43,1
0.35609,52,0.14103,45,1
0.45071,44,0.23565,37,1
0.55266,41,0.3376,34,1
0.37195,44,0.15689,37,1
0.40171,42,0.18665,35,1
0.58897,47,0.37391,40,1
0.50442,36,0.28936,29,1
0.30747,42,0.092412,35,1
0.35293,45,0.13787,38,1
0.51378,51,0.29872,44,1
0.51178,46,0.29673,39,1
0.3634,45,0.14834,38,1
0.45716,37,0.2421,30,1
0.46561,36,0.25055,29,1
0.65211,40,0.43706,33,1
1.059,26,0.84398,19,1
0.99677,31,0.78172,24,1
0.94661,49,0.73155,42,1
0.84657,55,0.63151,48,1
0.89013,55,0.67507,48,1
0.88737,54,0.67231,47,1
0.91702,54,0.70196,47,1
0.90547,53,0.69041,46,1
0.81074,52,0.59568,45,1
0.77896,50,0.5639,43,1
0.83676,52,0.62171,45,1
0.76087,54,0.54581,47,1
0.75254,54,0.53748,47,1
0.73822,54,0.52316,47,1
0.75751,47,0.54245,40,1
0.46164,50,0.24658,43,1
0.47609,52,0.26103,45,1
0.4612,56,0.24614,49,1
0.62292,54,0.40787,47,1
0.54562,50,0.33056,43,1
0.58848,39,0.37343,32,1
0.40654,50,0.19149,43,1
0.44546,44,0.2304,37,1
0.76331,52,0.54825,45,1
0.8203,41,0.60525,34,1
0.79492,33,0.57986,26,1
0.65462,39,0.43956,32,1
0.62477,34,0.40971,27,1
0.89144,28,0.67638,21,1
0.68243,27,0.46737,20,1
0.56629,37,0.35123,30,1
0.75913,34,0.54407,27,1
0.52937,33,0.31432,26,1
0.70435,40,0.48929,33,1
0.61311,44,0.39805,37,1
0.64317,49,0.42811,42,1
0.56544,38,0.35038,31,1
0.63216,33,0.4171,26,1
0.57413,41,0.35907,34,1
0.63293,33,0.41787,26,1
0.71211,34,0.49705,27,1
0.48991,50,0.27485,43,1
0.50183,44,0.28677,37,1
0.48637,42,0.27131,35,1
0.52506,47,0.31001,40,1
0.5308,48,0.31574,41,1
0.71655,41,0.50149,34,1
0.57428,56,0.35922,49,1
0.53881,57,0.32376,50,1
0.66012,35,0.44507,28,1
0.66097,46,0.44591,39,1
0.44914,54,0.23408,47,1
0.43399,45,0.21893,38,1
0.47663,54,0.26157,47,1
0.42764,58,0.21258,51,1
0.59382,54,0.37876,47,1
0.69453,46,0.47947,39,1
0.60291,43,0.38785,36,1
0.58395,42,0.36889,35,1
0.57404,39,0.35898,32,1
0.78238,39,0.56732,32,1
0.60452,43,0.38946,36,1
0.58273,45,0.36767,38,1
0.6612,52,0.44614,45,1
0.69233,50,0.47727,43,1
0.79552,37,0.58046,30,1
1.1578,28,0.94272,21,1
0.73886,48,0.5238,41,1
0.75636,37,0.5413,30,1
0.71676,53,0.5017,46,1
0.56477,51,0.34971,44,1
0.50446,54,0.2894,47,1
0.84523,54,0.63017,47,1
1.3875,54,1.1725,47,1
1.3508,53,1.1358,46,1
1.4529,53,1.2379,46,1
1.3887,49,1.1736,42,1
1.3872,17,1.1721,10,1
1.4322,17,1.2171,10,1
1.5401,17,1.3251,10,1
1.5074,17,1.2924,10,1
1.526,17,1.311,10,1
1.3454,17,1.1304,10,1
1.3183,16,1.1032,9,1
0.95249,16,0.73743,9,1
0.79212,14,0.57706,7,1
0.91208,15,0.69702,8,0
1.1632,14,0.9481,7,0
1.0588,15,0.8437,8,0
1.0723,11,0.85726,4,0
0.48583,17,0.27077,10,0
0.45774,16,0.24268,9,0
0.38212,81,0.16706,74,0
0.32006,162,0.105,155,0
0.55739,146,0.34233,139,0
0.39943,151,0.18437,144,0
0.36589,174,0.15083,167,0
0.3649,196,0.14984,189,0
0.42101,217,0.20595,210,0
0.56604,177,0.35098,170,0
0.33121,113,0.11615,106,0
0.62409,14,0.40903,7,0
0.75847,13,0.54341,6,0
0.6637,56,0.44864,49,0
0.4724,98,0.25734,91,0
0.42939,104,0.21433,97,0
0.58715,145,0.37209,138,0
0.25696,152,0.0419,145,0
0.22801,87,0.012951,80,0
0.28613,59,0.071068,52,0
0.30866,117,0.093597,110,0
0.33545,109,0.12039,102,0
0.37256,102,0.1575,95,0
0.4412,74,0.22614,67,0
0.3962,110,0.18114,103,0
0.29672,126,0.081663,119,0
0.41404,118,0.19898,111,0
0.42986,126,0.2148,119,0
0.37566,123,0.1606,116,0
0.3111,119,0.096046,112,0
0.41265,110,0.19759,103,0
0.2859,107,0.070836,100,0
0.2952,108,0.080137,101,0
0.34325,113,0.12819,106,0
0.43903,115,0.22397,108,0
0.41689,127,0.20183,120,0
0.39463,159,0.17958,152,0
0.51423,175,0.29917,168,0
0.60791,185,0.39285,178,0
0.23777,216,0.022714,209,0
0.25771,191,0.042656,184,0
0.5121,202,0.29704,195,0
0.47843,186,0.26337,179,0
0.30793,191,0.092871,184,0
0.20907,213,0,206,0
0.24141,236,0.032337,229,0
0.35167,241,0.1426,234,0
0.26233,230,0.053262,223,0
0.31279,201,0.10372,194,0
0.27694,202,0.067872,195,0
0.22882,223,0.019753,216,0
0.49697,171,0.2879,164,0
0.10684,65,0,58,0
1.0576,15,0.95081,8,0
1.2994,16,1.1926,9,0
1.3032,12,1.1963,5,0
1.4095,13,1.3027,6,1
1.4168,14,1.31,7,1
1.3297,14,1.2229,7,1
1.3229,14,1.216,7,1
1.3222,14,1.2153,7,1
1.2978,13,1.191,6,1
1.299,13,1.1922,6,1
1.2956,13,1.1888,6,1
1.3144,13,1.2076,6,1
1.3047,13,1.1979,6,1
1.3191,13,1.2122,6,1
1.3391,13,1.2323,6,1
1.3329,13,1.2261,6,1
1.3255,14,1.2187,7,1
1.3212,14,1.2143,7,1
1.3545,14,1.2477,7,1
1.428,14,1.3212,7,1
1.503,14,1.3962,7,1
1.5045,14,1.3976,7,1
1.4884,14,1.3816,7,1
1.5012,14,1.3944,7,1
1.5443,14,1.4375,7,1
1.561,14,1.4541,7,1
1.5692,14,1.4624,7,1
1.5231,14,1.4163,7,1
1.4279,14,1.3211,7,1
1.0899,14,0.98302,7,1
0.96169,14,0.85485,7,1
0.98468,14,0.87784,7,1
1.0101,16,0.90327,9,1
0.91418,15,0.80734,8,1
0.82981,16,0.72297,9,1
0.94662,15,0.83978,8,1
0.77419,14,0.66736,7,1
0.71589,23,0.60906,16,1
0.76479,13,0.65796,6,1
0.6171,18,0.51026,11,1
0.51537,23,0.40853,16,1
0.39668,33,0.28985,26,1
0.41979,35,0.31295,28,1
0.3968,39,0.28996,32,1
0.32861,43,0.22178,36,1
0.44227,46,0.33544,39,1
0.41773,45,0.31089,38,1
0.39087,45,0.28403,38,1
0.31775,47,0.21091,40,1
0.4296,45,0.32277,38,1
0.55637,41,0.44954,34,1
0.43915,39,0.33231,32,1
0.49122,47,0.38438,40,1
0.41626,54,0.30942,47,1
0.3254,44,0.21856,37,1
0.39005,48,0.28321,41,1
0.52228,49,0.41545,42,1
0.28317,44,0.17633,37,1
0.52282,38,0.41598,31,1
0.62355,49,0.51671,41,1
0.40814,43,0.30131,35,1
0.48901,48,0.38217,40,1
0.74801,49,0.64117,38,1
0.49904,37,0.39221,26,1
0.42775,44,0.32092,33,1
0.43781,48,0.33098,37,1
0.60733,49,0.5005,38,1
0.58272,44,0.47589,33,1
0.63027,39,0.52343,28,1
0.74628,29,0.63944,18,1
1.1923,43,1.0854,32,1
1.1669,27,1.0601,16,1
1.2441,31,1.1373,20,1
1.1377,20,1.0309,9,1
0.99174,23,0.8849,12,1
1.085,40,0.97812,29,1
1.0871,37,0.98022,26,1
1.1934,25,1.0865,14,1
1.4408,18,1.334,7,1
1.53,18,1.4231,7,1
1.5763,18,1.4695,7,1
1.5875,18,1.4806,7,1
1.5705,18,1.4637,7,1
1.6023,17,1.4954,6,1
1.6138,17,1.507,6,1
1.6581,17,1.5512,6,1
1.617,17,1.5102,6,1
1.4814,17,1.3746,6,1
1.4914,17,1.3846,6,1
1.5103,17,1.4035,6,1
1.5315,17,1.4247,6,1
1.5182,17,1.4113,6,1
1.4907,17,1.3839,6,1
1.448,17,1.3412,6,1
1.4597,17,1.3529,6,1
1.4767,18,1.3698,7,1
1.4353,13,1.3284,2,1
1.3902,11,1.2833,0,1
1.4175,11,1.3106,0,1
1.4428,11,1.3359,0,1
1.4411,11,1.3342,0,1
1.542,11,1.4351,0,1
1.4693,11,1.3625,0,1
1.5496,11,1.4428,0,1
1.5897,11,1.4829,0,1
1.5347,10,1.4279,0,1
1.3998,10,1.293,0,1
1.468,10,1.3612,0,1
1.4452,10,1.3383,0,1
1.4063,10,1.2994,0,1
1.4022,10,1.2953,0,1
1.3595,10,1.2527,0,1
1.4033,9,1.2964,0,1
1.3138,10,1.207,1,1
1.0984,13,0.99161,4,1
0.89176,12,0.78493,3,1
0.68861,18,0.58177,9,1
0.58708,13,0.48024,4,1
0.70886,11,0.60202,2,1
0.59436,11,0.48753,2,0
0.51248,12,0.40564,3,0
0.627,11,0.52016,2,0
0.2929,16,0.18607,7,0
0.51078,71,0.40394,62,0
0.77383,38,0.66699,29,0
0.86996,39,0.76313,30,0
0.32998,184,0.22314,175,0
0.2312,134,0.12436,125,0
0.23385,132,0.12702,123,0
0.269,155,0.16216,146,0
0.38188,98,0.27504,89,0
0.37573,89,0.26889,80,0
0.23022,128,0.12338,119,0
0.23455,125,0.12771,116,0
0.36396,116,0.25712,107,0
0.21996,135,0.11312,126,0
0.26698,116,0.16015,107,0
0.30814,83,0.2013,74,0
0.34061,79,0.23377,70,0
0.3582,116,0.25137,107,0
0.44877,103,0.34193,94,0
0.25726,110,0.15043,101,0
0.41595,119,0.30911,110,0
0.29696,123,0.19012,114,0
0.42016,129,0.31333,120,0
0.373,168,0.26617,159,0
0.22478,188,0.11795,179,0
0.33396,184,0.22712,175,0
0.44102,111,0.33418,102,0
0.12385,188,0,0,0
0.14546,224,0.021609,36,0
0.12465,225,0.00080373,37,0
0.13134,171,0.0074875,0,0
0.25306,130,0.12921,0,0
0.70027,42,0.57642,0,0
0.88393,12,0.76008,0,0
0.6344,15,0.51055,3,0
0.31929,29,0.19544,17,0
1.0244,11,0.90054,0,0
1.3939,11,1.27,0,0
1.4936,12,1.3698,1,1
1.6365,12,1.5126,1,1
1.6241,12,1.5002,1,1
1.5995,12,1.4757,1,1
1.5807,12,1.4568,1,1
1.5459,12,1.4221,1,1
1.5784,11,1.4545,0,1
1.5143,11,1.3904,0,1
1.5539,11,1.43,0,1
1.5333,11,1.4095,0,1
1.5599,11,1.4361,0,1
1.5074,11,1.3836,0,1
1.4686,11,1.3448,0,1
1.4753,11,1.3515,0,1
1.4322,11,1.3083,0,1
1.4697,11,1.3459,0,1
1.5149,11,1.391,0,1
1.4836,11,1.3598,0,1
1.4505,11,1.3267,0,1
1.5266,11,1.4027,0,1
1.513,11,1.3892,0,1
1.5795,12,1.4556,1,1
1.5195,12,1.3956,1,1
1.5328,11,1.4089,0,1
1.5495,12,1.4257,1,1
1.5056,12,1.3817,1,1
1.3891,11,1.2652,0,1
1.383,16,1.2592,5,1
1.4142,15,1.2904,4,1
1.4277,15,1.3039,4,1
1.4352,15,1.3113,4,1
1.4406,15,1.3168,4,1
1.4114,15,1.2876,4,1
1.5283,15,1.4045,4,1
1.494,14,1.3701,3,1
1.4995,14,1.3757,3,1
1.5153,14,1.3915,3,1
1.4679,14,1.3441,3,1
1.3853,14,1.2614,3,1
1.3489,13,1.2251,2,1
0.73558,13,0.61174,2,1
1.2845,17,1.1607,6,1
0.69839,18,0.57454,7,1
1.4073,13,1.2835,2,1
1.3875,13,1.2637,2,1
1.3392,13,1.2154,2,1
1.1184,12,0.99453,1,1
0.89079,20,0.76694,9,1
1.101,17,0.97716,6,1
0.87977,22,0.75592,11,1
1.1087,18,0.98485,7,1
0.59057,20,0.46672,9,1
0.41182,33,0.28797,22,1
0.71176,23,0.58791,12,1
1.2727,13,1.1488,2,1
1.1157,16,0.99185,5,1
1.3656,15,1.2418,4,1
1.38,15,1.2562,4,1
1.3901,15,1.2663,4,1
1.3093,15,1.1855,4,1
1.4282,16,1.3043,5,1
1.4151,16,1.2912,5,1
1.4316,16,1.3077,5,1
1.3862,16,1.2624,5,1
1.3696,16,1.2457,5,1
1.3765,16,1.2527,5,1
1.4156,18,1.2917,7,1
1.3728,16,1.2489,5,1
1.3344,16,1.2106,5,1
1.3358,16,1.2119,5,1
1.3663,19,1.2425,8,1
1.406,32,1.2821,21,1
1.4096,44,1.2857,33,1
1.2899,27,1.1661,16,1
1.2377,27,1.1138,16,1
1.3184,33,1.1946,22,1
1.3598,37,1.236,26,1
1.353,35,1.2292,24,1
1.3847,27,1.2609,16,1
1.3988,25,1.2749,14,1
1.3709,20,1.247,9,1
1.3607,24,1.2368,13,1
1.3968,28,1.273,17,1
1.4083,28,1.2845,17,1
1.4194,16,1.2955,5,1
1.42,13,1.2962,2,1
1.3781,25,1.2543,14,1
1.3302,25,1.2063,14,1
1.3748,27,1.251,16,1
1.3288,21,1.2049,10,1
1.323,21,1.1991,10,1
1.4036,12,1.2798,1,1
1.3987,11,1.2748,0,1
1.355,11,1.2311,0,1
1.288,12,1.1641,1,1
1.3431,11,1.2193,0,1
1.3317,17,1.2079,6,1
1.2833,13,1.1594,2,1
1.2996,12,1.1757,1,1
1.2579,12,1.134,1,1
1.3488,14,1.225,3,1
1.097,40,0.97318,29,1
0.7545,35,0.63065,24,1
0.8025,32,0.67865,21,1
0.67269,33,0.54884,22,1
0.76922,33,0.64537,22,1
0.65617,35,0.53233,24,1
0.87415,39,0.7503,28,1
0.86843,39,0.74459,28,1
0.78739,39,0.66354,28,1
0.6063,42,0.48245,31,1
0.57553,45,0.45168,34,1
0.63213,45,0.50828,34,1
0.5799,46,0.45605,35,1
0.43625,44,0.3124,33,1
0.49619,42,0.37234,31,1
0.82787,46,0.70402,35,1
0.68336,47,0.55951,36,1
0.97388,48,0.85003,37,1
1.0977,48,0.97386,37,1
1.1454,48,1.0216,37,1
1.0751,48,0.95124,37,1
1.0368,43,0.91291,32,1
0.99374,37,0.86989,26,1
0.92109,28,0.79724,17,1
0.92735,29,0.8035,18,1
0.9655,33,0.84165,22,1
0.98008,40,0.85623,29,1
0.98024,37,0.85639,26,1
0.9894,34,0.86555,23,1
0.99729,38,0.87344,27,1
0.94785,41,0.82401,30,1
0.91946,36,0.79562,25,1
0.93375,38,0.8099,27,1
0.95355,33,0.8297,22,1
