@relation featureMatrix

@ATTRIBUTE energy	REAL
@ATTRIBUTE zeroCrossingRate REAL
@ATTRIBUTE corMagPeak REAL
@ATTRIBUTE corPeakCount REAL
@ATTRIBUTE energy_min	REAL
@ATTRIBUTE zeroCrossingRate_min REAL
@ATTRIBUTE corMagPeak_min REAL
@ATTRIBUTE corPeakCount_min REAL
@ATTRIBUTE class	{0,1}

@DATA
0.17588,0.020871,0.37207,14,0.10802,0.019964,0.37207,13,1
0.15521,0.019964,0.39847,14,0.087343,0.019056,0.39847,13,1
0.12817,0.022686,0.42023,14,0.060311,0.021779,0.42023,13,1
0.097741,0.039927,0.69473,21,0.029878,0.03902,0.69473,20,1
0.1191,0.040835,0.33241,15,0.051233,0.039927,0.33241,14,1
0.11857,0.032668,0.37054,14,0.050703,0.03176,0.37054,13,1
0.1003,0.034483,0.53446,15,0.032432,0.033575,0.53446,14,1
0.1554,0.022686,0.36632,14,0.087532,0.021779,0.36632,13,1
0.16682,0.015426,0.1147,13,0.098957,0.014519,0.1147,12,1
0.12725,0.027223,0.15438,17,0.059384,0.026316,0.15438,16,1
0.11432,0.036298,0.32421,26,0.046453,0.03539,0.32421,25,1
0.13976,0.029946,0.35772,16,0.071895,0.029038,0.35772,15,1
0.14311,0.03539,0.12525,18,0.075246,0.034483,0.12525,17,1
0.14539,0.045372,0.18393,24,0.077527,0.044465,0.18393,23,1
0.1772,0.056261,0.2326,36,0.10934,0.055354,0.2326,35,1
0.16875,0.061706,0.30666,34,0.10088,0.060799,0.30666,33,1
0.14873,0.073503,0.28927,39,0.080864,0.072595,0.28927,38,1
0.17697,0.11071,0.3086,41,0.10911,0.1098,0.3086,40,1
0.21539,0.10708,0.346,46,0.14753,0.10617,0.346,45,1
0.22855,0.086207,0.3204,44,0.16069,0.085299,0.3204,43,1
0.23215,0.085299,0.2469,46,0.16428,0.084392,0.2469,45,1
0.21984,0.097096,0.23199,48,0.15197,0.096189,0.23199,47,1
0.22937,0.10345,0.36125,45,0.1615,0.10254,0.36125,44,1
0.24616,0.083485,0.37962,41,0.17829,0.082577,0.37962,40,1
0.23026,0.098004,0.35078,38,0.16239,0.097096,0.35078,37,1
0.21743,0.10617,0.36316,46,0.14957,0.10526,0.36316,45,1
0.21169,0.082577,0.2937,53,0.14383,0.08167,0.2937,52,1
0.19794,0.10073,0.22663,43,0.13007,0.099819,0.22663,42,1
0.20331,0.10345,0.27652,48,0.13545,0.10254,0.27652,47,1
0.19664,0.090744,0.38811,47,0.12878,0.089837,0.38811,46,1
0.17797,0.10254,0.23239,45,0.1101,0.10163,0.23239,44,1
0.18555,0.10073,0.39633,39,0.11769,0.099819,0.39633,38,1
0.19512,0.10436,0.53778,49,0.12726,0.10345,0.53778,48,1
0.23813,0.095281,0.30666,45,0.17027,0.094374,0.30666,44,1
0.26193,0.076225,0.27525,47,0.19407,0.075318,0.27525,46,1
0.23389,0.092559,0.55932,47,0.16602,0.091652,0.55932,46,1
0.2158,0.096189,0.51493,37,0.14794,0.095281,0.51493,36,1
0.23133,0.07078,0.30786,45,0.16347,0.069873,0.30786,44,1
0.22985,0.061706,0.27191,48,0.16199,0.060799,0.27191,47,1
0.20329,0.064428,0.43284,50,0.13542,0.063521,0.43284,49,1
0.18024,0.077132,0.53599,44,0.11238,0.076225,0.53599,43,1
0.18633,0.078947,0.53956,38,0.11846,0.07804,0.53956,37,1
0.20468,0.063521,0.36341,28,0.13682,0.062613,0.36341,27,1
0.19791,0.052632,0.64624,42,0.13005,0.051724,0.64624,41,1
0.17554,0.054446,0.78269,25,0.10768,0.053539,0.78269,24,1
0.17904,0.056261,0.7822,32,0.11118,0.055354,0.7822,31,1
0.20056,0.041742,0.53468,20,0.13269,0.040835,0.53468,19,1
0.18239,0.039927,0.35071,23,0.11453,0.03902,0.35071,22,1
0.13973,0.049909,0.64838,42,0.071865,0.049002,0.64838,41,1
0.15883,0.045372,0.42333,35,0.090971,0.044465,0.42333,34,1
0.17223,0.038113,0.38951,23,0.10436,0.037205,0.38951,22,1
0.1721,0.04265,0.73286,18,0.10424,0.041742,0.73286,17,1
0.17142,0.049002,1.1255,18,0.10356,0.048094,1.1255,17,1
0.19166,0.043557,1.0436,18,0.12379,0.04265,1.0436,17,1
0.22586,0.034483,0.71906,18,0.158,0.033575,0.71906,17,1
0.20019,0.038113,0.97258,18,0.13233,0.037205,0.97258,17,1
0.18843,0.046279,1.0601,17,0.12057,0.045372,1.0601,16,1
0.20419,0.04265,0.83063,17,0.13632,0.041742,0.83063,16,1
0.20588,0.03539,0.9562,17,0.13802,0.034483,0.9562,16,1
0.18566,0.04265,0.9548,17,0.1178,0.041742,0.9548,16,1
0.15159,0.039927,0.77486,17,0.08373,0.03902,0.77486,16,1
0.15983,0.027223,0.46283,17,0.09197,0.026316,0.46283,16,1
0.15873,0.028131,0.48236,17,0.090872,0.027223,0.48236,16,1
0.15829,0.029038,0.56328,17,0.090425,0.028131,0.56328,16,1
0.1648,0.029038,0.54281,17,0.096933,0.028131,0.54281,16,1
0.15983,0.03539,0.53797,17,0.091963,0.034483,0.53797,16,1
0.14344,0.03539,0.61103,17,0.075576,0.034483,0.61103,16,1
0.14488,0.030853,0.61225,16,0.07702,0.029946,0.61225,15,1
0.17427,0.029038,0.32141,11,0.10641,0.028131,0.32141,10,1
0.18482,0.015426,0.18341,11,0.11695,0.014519,0.18341,10,1
0.1578,0.011797,0.27215,11,0.089932,0.010889,0.27215,10,1
0.16999,0.018149,0.15027,12,0.10213,0.017241,0.15027,11,1
0.18221,0.013612,0.053452,8,0.11434,0.012704,0.053452,7,1
0.12902,0.026316,0.26494,10,0.061159,0.025408,0.26494,9,1
0.10124,0.025408,0.63101,14,0.033377,0.024501,0.63101,13,1
0.12764,0.010889,0.28306,11,0.059778,0.0099819,0.28306,10,1
0.15252,0.015426,0.20095,10,0.084657,0.014519,0.20095,9,1
0.13929,0.021779,0.32184,9,0.07143,0.020871,0.32184,8,1
0.10841,0.025408,0.60032,11,0.040542,0.024501,0.60032,10,1
0.12359,0.017241,0.1709,10,0.055724,0.016334,0.1709,9,1
0.13883,0.0072595,0.080006,10,0.070971,0.0063521,0.080006,9,1
0.10889,0.025408,0.17297,10,0.041022,0.024501,0.17297,9,1
0.081943,0.027223,0.35648,11,0.01408,0.026316,0.35648,10,1
0.11066,0.008167,0.1222,9,0.042796,0.0072595,0.1222,8,1
0.1443,0.019964,0.014751,1,0.076438,0.019056,0.014751,0,1
0.12774,0.029038,0.12336,6,0.05988,0.028131,0.12336,5,1
0.083517,0.021779,0.28132,11,0.015653,0.020871,0.28132,10,1
0.087567,0.011797,0.014538,8,0.019703,0.010889,0.014538,7,1
0.096597,0.0045372,0.12272,28,0.028734,0.0036298,0.12272,27,1
0.11045,0.019964,0.043336,7,0.042586,0.019056,0.043336,6,1
0.10288,0.024501,0.0258,35,0.035022,0.023593,0.0258,34,1
0.10912,0.008167,0.0053902,19,0.041258,0.0072595,0.0053902,18,1
0.1187,0.019964,0,1,0.050834,0.019056,0,0,0
0.11827,0.025408,0.089798,10,0.05041,0.024501,0.089798,9,0
0.14015,0.012704,0.0055757,6,0.072287,0.011797,0.0055757,5,0
0.14556,0.013612,8.8351e-05,6,0.077694,0.012704,8.8351e-05,5,0
0.13032,0.015426,0.0096789,22,0.062452,0.014519,0.0096789,21,0
0.16783,0.010889,0.0068449,7,0.099969,0.0099819,0.0068449,6,0
0.17624,0.0027223,0.0014831,16,0.10838,0.0018149,0.0014831,15,0
0.12194,0.019056,0.001206,9,0.054077,0.018149,0.001206,8,0
0.10241,0.023593,0.011393,2,0.034547,0.022686,0.011393,1,0
0.10269,0.014519,0.00030552,5,0.034823,0.013612,0.00030552,4,0
0.1084,0.011797,0.021486,9,0.040533,0.010889,0.021486,8,0
0.13527,0.0063521,3.7839e-05,2,0.067407,0.0054446,3.7839e-05,1,0
0.12036,0.012704,0.0096876,32,0.052497,0.011797,0.0096876,31,0
0.11736,0.028131,0.01862,13,0.049494,0.027223,0.01862,12,0
0.14196,0.03539,9.1518e-06,1,0.074099,0.034483,9.1518e-06,0,0
0.11872,0.041742,0.0068391,24,0.050856,0.040835,0.0068391,23,0
0.097446,0.041742,0.088571,11,0.029582,0.040835,0.088571,10,0
0.11453,0.020871,0,1,0.046668,0.019964,0,0,0
0.11892,0.014519,0.0052399,3,0.051059,0.013612,0.0052399,2,0
0.094362,0.015426,0.058532,37,0.026499,0.014519,0.058532,36,0
0.10247,0.012704,0.011407,24,0.034605,0.011797,0.011407,23,0
0.14482,0.022686,0.0013849,14,0.076959,0.021779,0.0013849,13,0
0.13419,0.026316,0.00020553,1,0.066326,0.025408,0.00020553,0,0
0.094506,0.014519,0.044581,25,0.026643,0.013612,0.044581,24,0
0.10934,0.017241,0.00062286,8,0.041473,0.016334,0.00062286,7,0
0.13131,0.019056,0.00011362,2,0.063447,0.018149,0.00011362,1,0
0.12984,0.019964,0.00028767,2,0.061977,0.019056,0.00028767,1,0
0.1082,0.021779,0.061554,14,0.04034,0.020871,0.061554,13,0
0.11073,0.008167,0.00050927,11,0.042867,0.0072595,0.00050927,10,0
0.088386,0,0,1,0.020523,0,0,0,0
0.0010891,0.10526,0.26678,189,0,0,0,0,0
0.00091284,0.11887,0.24408,230,0,0.013612,0,41,0
0.00078627,0.16697,0.14053,216,0,0.061706,0,27,0
0.00087133,0.17241,0.27734,173,8.5054e-05,0.067151,0.13681,0,0
0.0013688,0.18875,0.24715,128,0.00058256,0.083485,0.10662,0,0
0.0093624,0.13793,0.7048,38,0.0085761,0.032668,0.56427,0,0
0.015836,0.052632,0.8776,12,0.01505,0,0.73707,0,0
0.024073,0.038113,0.63669,15,0.023287,0,0.49616,3,0
0.03175,0.044465,0.32134,28,0.030964,0.0063521,0.18081,16,0
0.045164,0.041742,1.0245,11,0.044378,0.0036298,0.884,0,0
0.072802,0.033575,1.3932,11,0.072015,0,1.2527,0,0
0.11784,0.03176,1.4938,12,0.11705,0,1.3533,1,1
0.1552,0.034483,1.6365,12,0.15442,0.0027223,1.496,1,1
0.16375,0.032668,1.6242,12,0.16296,0.00090744,1.4836,1,1
0.15912,0.030853,1.5995,12,0.15833,0,1.459,1,1
0.15552,0.030853,1.5809,12,0.15473,0,1.4404,1,1
0.1516,0.029946,1.5461,12,0.15082,0,1.4056,1,1
0.14703,0.029038,1.5783,11,0.14624,0,1.4378,0,1
0.13772,0.028131,1.514,11,0.13694,0,1.3735,0,1
0.12809,0.028131,1.5538,11,0.1273,0,1.4133,0,1
0.12484,0.028131,1.5338,11,0.12405,0,1.3933,0,1
0.12323,0.028131,1.5606,11,0.12244,0,1.42,0,1
0.11731,0.029038,1.5084,11,0.11653,0.00090744,1.3679,0,1
0.11413,0.028131,1.4681,11,0.11334,0,1.3275,0,1
0.11266,0.028131,1.4755,11,0.11187,0,1.3349,0,1
0.11447,0.028131,1.4315,11,0.11368,0,1.291,0,1
0.12434,0.028131,1.469,11,0.12356,0,1.3285,0,1
0.13365,0.028131,1.5152,11,0.13286,0,1.3747,0,1
0.13371,0.027223,1.4837,11,0.13292,0,1.3431,0,1
0.13425,0.028131,1.4509,11,0.13346,0.00090744,1.3104,0,1
0.14327,0.028131,1.5266,11,0.14248,0.00090744,1.3861,0,1
0.14953,0.028131,1.5119,11,0.14874,0.00090744,1.3714,0,1
0.15193,0.028131,1.5789,12,0.15114,0.00090744,1.4384,1,1
0.14971,0.027223,1.5188,12,0.14893,0,1.3783,1,1
0.14718,0.027223,1.5319,11,0.1464,0,1.3914,0,1
0.14452,0.027223,1.5492,12,0.14374,0,1.4087,1,1
0.12998,0.029038,1.5057,12,0.1292,0.0018149,1.3652,1,1
0.11667,0.036298,1.3888,11,0.11589,0.0090744,1.2483,0,1
0.11192,0.045372,1.3833,16,0.11113,0.018149,1.2428,5,1
0.10936,0.046279,1.4141,15,0.10857,0.019056,1.2736,4,1
0.10193,0.040835,1.4285,15,0.10114,0.013612,1.288,4,1
0.091295,0.038113,1.4358,15,0.090508,0.010889,1.2953,4,1
0.08639,0.041742,1.4403,15,0.085604,0.014519,1.2998,4,1
0.087874,0.040835,1.4122,15,0.087087,0.013612,1.2717,4,1
0.091578,0.036298,1.5286,15,0.090792,0.0090744,1.3881,4,1
0.087431,0.036298,1.4941,14,0.086645,0.0090744,1.3536,3,1
0.085877,0.036298,1.5001,14,0.08509,0.0090744,1.3596,3,1
0.080737,0.034483,1.5158,14,0.079951,0.0072595,1.3753,3,1
0.06954,0.034483,1.467,14,0.068754,0.0072595,1.3264,3,1
0.0625,0.037205,1.3852,14,0.061713,0.0099819,1.2447,3,1
0.05377,0.04265,1.3483,13,0.052984,0.015426,1.2078,2,1
0.042311,0.048094,0.73569,13,0.041525,0.020871,0.59516,2,1
0.037172,0.049909,1.2833,17,0.036385,0.022686,1.1428,6,1
0.045247,0.043557,0.7016,18,0.04446,0.016334,0.56108,7,1
0.056259,0.036298,1.4077,13,0.055472,0.0090744,1.2672,2,1
0.055679,0.038113,1.388,13,0.054893,0.010889,1.2475,2,1
0.046093,0.047187,1.3391,13,0.045307,0.019964,1.1986,2,1
0.037303,0.057169,1.1179,12,0.036517,0.029946,0.97734,1,1
0.029186,0.059891,0.89238,20,0.028399,0.032668,0.75185,9,1
0.024143,0.057169,1.1018,17,0.023356,0.029946,0.96127,6,1
0.023837,0.059891,0.8752,22,0.023051,0.032668,0.73467,11,1
0.023646,0.059891,1.1081,17,0.022859,0.032668,0.96761,6,1
0.017342,0.061706,0.58953,22,0.016556,0.034483,0.449,11,1
0.015506,0.059891,0.41274,32,0.01472,0.032668,0.27221,21,1
0.023096,0.049002,0.71877,23,0.02231,0.021779,0.57825,12,1
0.028629,0.044465,1.2737,13,0.027843,0.017241,1.1332,2,1
0.034411,0.03902,1.1131,16,0.033624,0.011797,0.97256,5,1
0.039067,0.03539,1.3665,15,0.038281,0.008167,1.2259,4,1
0.039665,0.038113,1.3803,15,0.038879,0.010889,1.2398,4,1
0.0409,0.047187,1.3911,15,0.040114,0.019964,1.2506,4,1
0.044196,0.050817,1.3088,15,0.04341,0.023593,1.1682,4,1
0.048705,0.045372,1.4279,16,0.047919,0.018149,1.2874,5,1
0.051721,0.040835,1.417,16,0.050935,0.013612,1.2765,5,1
0.051908,0.040835,1.4322,16,0.051122,0.013612,1.2917,5,1
0.055653,0.040835,1.3838,16,0.054867,0.013612,1.2433,5,1
0.056927,0.041742,1.3697,16,0.05614,0.014519,1.2292,5,1
0.056227,0.048094,1.376,17,0.055441,0.020871,1.2354,6,1
0.058552,0.048094,1.4155,18,0.057766,0.020871,1.2749,7,1
0.054382,0.045372,1.3723,16,0.053596,0.018149,1.2318,5,1
0.053403,0.050817,1.3337,16,0.052616,0.023593,1.1932,5,1
0.058741,0.054446,1.3356,16,0.057955,0.027223,1.1951,5,1
0.060234,0.053539,1.3657,19,0.059448,0.026316,1.2251,8,1
0.062169,0.049002,1.4051,33,0.061383,0.021779,1.2646,22,1
0.063259,0.054446,1.4086,44,0.062473,0.027223,1.2681,33,1
0.063233,0.063521,1.2906,27,0.062446,0.036298,1.15,16,1
0.065331,0.066243,1.2383,26,0.064545,0.03902,1.0978,15,1
0.07095,0.064428,1.3176,33,0.070164,0.037205,1.1771,22,1
0.0747,0.068058,1.3602,37,0.073914,0.040835,1.2196,26,1
0.074636,0.075318,1.3525,35,0.07385,0.048094,1.212,24,1
0.076961,0.068966,1.3836,27,0.076175,0.041742,1.2431,16,1
0.079846,0.059891,1.3996,25,0.07906,0.032668,1.259,14,1
0.078625,0.054446,1.3711,20,0.077839,0.027223,1.2306,9,1
0.074357,0.050817,1.3609,25,0.073571,0.023593,1.2204,14,1
0.073763,0.050817,1.3962,28,0.072976,0.023593,1.2556,17,1
0.075251,0.049002,1.4088,28,0.074465,0.021779,1.2683,17,1
0.074126,0.045372,1.4197,15,0.07334,0.018149,1.2791,4,1
0.072439,0.050817,1.4202,13,0.071652,0.023593,1.2797,2,1
0.06736,0.056261,1.3776,25,0.066573,0.029038,1.2371,14,1
0.062198,0.057169,1.33,25,0.061412,0.029946,1.1894,14,1
0.065164,0.061706,1.3752,27,0.064378,0.034483,1.2347,16,1
0.067436,0.064428,1.3283,22,0.06665,0.037205,1.1878,11,1
0.063723,0.056261,1.3223,22,0.062937,0.029038,1.1817,11,1
0.060076,0.041742,1.4038,12,0.05929,0.014519,1.2633,1,1
0.057334,0.036298,1.3981,11,0.056548,0.0090744,1.2576,0,1
0.053657,0.040835,1.354,11,0.05287,0.013612,1.2135,0,1
0.054971,0.036298,1.288,12,0.054185,0.0090744,1.1475,1,1
0.05996,0.029946,1.342,11,0.059173,0.0027223,1.2015,0,1
0.063703,0.03176,1.3294,17,0.062917,0.0045372,1.1889,6,1
0.067082,0.033575,1.2819,13,0.066296,0.0063521,1.1414,2,1
0.07237,0.039927,1.3003,12,0.071584,0.012704,1.1598,1,1
0.08125,0.048094,1.258,12,0.080464,0.020871,1.1175,1,1
0.092174,0.056261,1.3493,14,0.091388,0.029038,1.2088,3,1
0.10175,0.07078,1.0972,40,0.10097,0.043557,0.95664,29,1
0.11013,0.07441,0.75461,35,0.10934,0.047187,0.61409,24,1
0.11521,0.07441,0.80253,32,0.11442,0.047187,0.66201,21,1
0.1197,0.07441,0.67245,33,0.11892,0.047187,0.53192,22,1
0.12573,0.058076,0.7694,33,0.12494,0.030853,0.62887,22,1
0.1304,0.053539,0.65634,35,0.12962,0.026316,0.51582,24,1
0.14751,0.075318,0.87402,39,0.14673,0.048094,0.73349,28,1
0.17135,0.089837,0.86835,39,0.17056,0.062613,0.72782,28,1
0.23386,0.094374,0.78728,39,0.23307,0.067151,0.64675,28,1
0.3052,0.093466,0.60612,42,0.30441,0.066243,0.46559,31,1
0.35311,0.093466,0.57554,45,0.35233,0.066243,0.43501,34,1
0.36022,0.10436,0.63218,45,0.35943,0.077132,0.49165,34,1
0.35965,0.10163,0.57982,46,0.35886,0.07441,0.43929,35,1
0.3462,0.095281,0.43618,44,0.34541,0.068058,0.29565,33,1
0.31532,0.10526,0.49623,42,0.31453,0.07804,0.3557,31,1
0.3429,0.11615,0.8278,46,0.34211,0.088929,0.68727,35,1
0.3568,0.11071,0.68332,47,0.35601,0.083485,0.54279,36,1
0.36818,0.11162,0.97386,48,0.3674,0.084392,0.83333,37,1
0.4049,0.11525,1.0977,48,0.40411,0.088022,0.95719,37,1
0.41854,0.1098,1.1456,48,0.41775,0.082577,1.005,37,1
0.42458,0.098004,1.0752,48,0.42379,0.07078,0.93464,37,1
0.4141,0.092559,1.0368,43,0.41332,0.065336,0.89629,32,1
0.39261,0.099819,0.99373,37,0.39183,0.072595,0.8532,26,1
0.38655,0.098911,0.92109,28,0.38576,0.071688,0.78056,17,1
0.39249,0.097096,0.92739,29,0.3917,0.069873,0.78686,18,1
0.39675,0.10617,0.96544,33,0.39596,0.078947,0.82491,22,1
0.40628,0.10254,0.9801,40,0.4055,0.075318,0.83957,29,1
0.4118,0.098004,0.98025,37,0.41101,0.07078,0.83972,26,1
0.40766,0.098004,0.98935,34,0.40687,0.07078,0.84882,23,1
0.39803,0.095281,0.99739,38,0.39724,0.068058,0.85686,27,1
0.38397,0.093466,0.94795,41,0.38319,0.066243,0.80743,30,1
0.37416,0.089837,0.91954,36,0.37338,0.062613,0.77901,25,1
0.37397,0.093466,0.93379,38,0.37318,0.066243,0.79326,27,1
0.37845,0.091652,0.9535,33,0.37767,0.064428,0.81297,22,1
0.37229,0.094374,0.8481,36,0.37151,0.067151,0.70758,25,1
0.35996,0.10436,0.8423,51,0.35918,0.077132,0.70177,40,1
0.35726,0.11071,0.89891,51,0.35647,0.083485,0.75839,40,1
0.36109,0.11434,0.75176,51,0.3603,0.087114,0.61123,40,1
0.36092,0.11434,0.76138,51,0.36013,0.087114,0.62085,40,1
0.34529,0.11706,0.466,50,0.3445,0.089837,0.32547,39,1
0.32113,0.11252,0.66231,53,0.32034,0.085299,0.52178,42,1
0.3168,0.11615,0.59142,51,0.31601,0.088929,0.45089,40,1
0.31906,0.12069,0.82932,53,0.31828,0.093466,0.6888,42,1
0.3217,0.11343,0.82737,51,0.32091,0.086207,0.68684,40,1
0.34107,0.10708,1.0232,37,0.34029,0.079855,0.88265,26,1
0.33771,0.099819,0.81883,33,0.33692,0.072595,0.6783,22,1
0.32364,0.097096,0.88839,33,0.32285,0.069873,0.74786,22,1
0.3278,0.10073,0.82685,39,0.32702,0.073503,0.68632,28,1
0.31803,0.099819,0.92439,39,0.31724,0.072595,0.78386,28,1
0.31279,0.099819,0.79754,31,0.312,0.072595,0.65701,20,1
0.29171,0.091652,0.92821,35,0.29093,0.064428,0.78768,24,1
0.27676,0.086207,0.95412,29,0.27597,0.058984,0.8136,18,1
0.26654,0.087114,0.87575,38,0.26575,0.059891,0.73522,27,1
0.24109,0.092559,1.1679,52,0.24031,0.065336,1.0274,41,1
0.22728,0.098911,1.0408,52,0.22649,0.071688,0.90025,41,1
0.21194,0.10436,0.89266,51,0.21116,0.077132,0.75213,40,1
0.20127,0.11343,0.80514,50,0.20048,0.086207,0.66461,39,1
0.19241,0.11887,1.2503,50,0.19162,0.091652,1.1097,39,1
0.18681,0.11162,1.3088,49,0.18602,0.084392,1.1682,38,1
0.18569,0.10436,0.85685,45,0.1849,0.077132,0.71632,34,1
0.18721,0.10708,1.3306,53,0.18643,0.079855,1.1901,42,1
0.17732,0.10436,1.3255,53,0.17653,0.077132,1.185,42,1
0.16286,0.096189,1.2832,53,0.16207,0.068966,1.1427,42,1
0.16345,0.096189,1.1855,52,0.16266,0.068966,1.0449,41,1
0.15854,0.096189,1.31,48,0.15775,0.068966,1.1695,37,1
0.14656,0.093466,1.2687,48,0.14578,0.066243,1.1282,37,1
0.15245,0.086207,1.2022,49,0.15166,0.058984,1.0616,38,1
0.16024,0.080762,1.2487,49,0.15945,0.053539,1.1082,38,1
0.15467,0.083485,1.2144,49,0.15388,0.056261,1.0739,38,1
0.15666,0.07804,1.2286,49,0.15587,0.050817,1.0881,38,1
0.15662,0.073503,1.2381,50,0.15583,0.046279,1.0976,39,1
0.14442,0.07441,1.2547,50,0.14363,0.047187,1.1142,39,1
0.14603,0.084392,1.2921,49,0.14524,0.057169,1.1516,38,1
0.1447,0.091652,1.2741,49,0.14391,0.064428,1.1336,38,1
0.13173,0.097096,1.128,48,0.13094,0.069873,0.98748,37,1
0.13314,0.099819,1.347,49,0.13235,0.072595,1.2064,38,1
0.1317,0.095281,1.2971,48,0.13092,0.068058,1.1565,37,1
0.12161,0.097096,1.0864,38,0.12083,0.069873,0.94591,27,1
0.11021,0.098911,1.0756,45,0.10942,0.071688,0.93504,34,1
0.096269,0.096189,1.1213,49,0.095483,0.068966,0.98077,38,1
0.088159,0.10163,1.3323,49,0.087373,0.07441,1.1918,38,1
0.081524,0.10436,1.2594,49,0.080738,0.077132,1.1189,38,1
0.075171,0.10073,1.2293,48,0.074385,0.073503,1.0888,37,1
0.069216,0.098911,1.2897,48,0.06843,0.071688,1.1492,37,1
0.063017,0.097096,1.2063,48,0.062231,0.069873,1.0658,37,1
0.059498,0.096189,1.2003,48,0.058712,0.068966,1.0598,37,1
0.058879,0.096189,1.1706,48,0.058093,0.068966,1.03,37,1
0.05879,0.090744,1.1508,46,0.058004,0.063521,1.0103,35,1
0.05775,0.085299,1.0922,43,0.056964,0.058076,0.95172,32,1
0.056232,0.084392,1.1037,36,0.055446,0.057169,0.96319,25,1
0.055914,0.084392,1.1382,29,0.055128,0.057169,0.99767,18,1
0.057713,0.075318,1.2322,33,0.056927,0.048094,1.0917,22,1
0.060442,0.063521,1.3209,32,0.059656,0.036298,1.1803,21,1
0.062519,0.058076,1.3819,28,0.061732,0.030853,1.2414,17,1
0.063576,0.054446,1.3409,23,0.06279,0.027223,1.2004,12,1
0.063258,0.051724,1.3443,28,0.062471,0.024501,1.2038,17,1
0.06205,0.046279,1.3389,36,0.061264,0.019056,1.1984,25,1
0.061903,0.044465,1.3637,36,0.061116,0.017241,1.2231,25,1
0.06248,0.046279,1.3528,41,0.061693,0.019056,1.2123,30,1
0.063458,0.047187,1.3402,43,0.062671,0.019964,1.1997,32,1
0.064676,0.053539,1.326,30,0.06389,0.026316,1.1855,19,1
0.061988,0.053539,1.3006,29,0.061202,0.026316,1.1601,18,1
0.058708,0.047187,1.3255,27,0.057922,0.019964,1.185,16,1
0.058544,0.045372,1.3608,18,0.057758,0.018149,1.2203,7,1
0.057831,0.04265,1.4471,18,0.057045,0.015426,1.3066,7,1
0.057219,0.04265,1.4331,18,0.056433,0.015426,1.2925,7,1
0.055042,0.043557,1.3889,18,0.054255,0.016334,1.2484,7,1
0.050127,0.04265,1.4224,17,0.049341,0.015426,1.2819,6,1
0.046246,0.040835,1.4398,17,0.045459,0.013612,1.2993,6,1
0.044522,0.040835,1.421,17,0.043736,0.013612,1.2805,6,1
0.043315,0.040835,1.4777,17,0.042529,0.013612,1.3372,6,1
0.043027,0.041742,1.4587,17,0.042241,0.014519,1.3182,6,1
0.041852,0.040835,1.4375,17,0.041065,0.013612,1.2969,6,1
0.040035,0.03902,1.3023,16,0.039249,0.011797,1.1617,5,1
0.03691,0.03902,1.4055,16,0.036124,0.011797,1.265,5,1
0.032175,0.041742,1.0789,16,0.031389,0.014519,0.93833,5,1
0.031112,0.040835,1.0952,15,0.030326,0.013612,0.95463,4,1
0.033393,0.041742,1.0102,16,0.032606,0.014519,0.8697,5,1
0.033401,0.048094,1.3255,17,0.032615,0.020871,1.185,6,1
0.030942,0.051724,1.3258,17,0.030156,0.024501,1.1852,6,1
0.030298,0.049909,1.1547,17,0.029511,0.022686,1.0142,6,1
0.031391,0.048094,1.2472,18,0.030605,0.020871,1.1067,7,1
0.032344,0.053539,1.2866,18,0.031558,0.026316,1.1461,7,1
0.032286,0.054446,1.3317,18,0.031499,0.027223,1.1911,7,1
0.03225,0.050817,1.3443,19,0.031464,0.023593,1.2038,8,1
0.032034,0.052632,1.3354,24,0.031248,0.025408,1.1949,13,1
0.032592,0.054446,1.2631,18,0.031806,0.027223,1.1226,7,1
0.034504,0.050817,1.3133,13,0.033718,0.023593,1.1727,2,1
0.034455,0.048094,1.2805,14,0.033669,0.020871,1.14,3,1
0.033235,0.050817,1.2446,20,0.032449,0.023593,1.104,9,1
0.034426,0.051724,1.268,17,0.033555,0.024501,1.0209,6,1
0.03679,0.046279,1.3409,13,0.035421,0.019056,1.0938,2,1
0.040017,0.045372,1.3937,14,0.030655,0.018149,1.0724,3,1
0.041558,0.046279,1.4568,14,0.026052,0.019056,1.1355,3,1
0.04064,0.043557,1.4248,14,0.025134,0.016334,1.1035,3,1
0.038091,0.04265,1.4191,14,0.022585,0.015426,1.0977,3,1
0.034525,0.044465,1.3417,13,0.019019,0.017241,0.92892,2,1
0.034737,0.04265,1.3495,13,0.019231,0.015426,0.93678,2,1
0.035278,0.04265,1.3463,13,0.019772,0.015426,0.93358,2,1
0.033518,0.044465,1.3074,19,0.018012,0.017241,0.89464,8,1
0.033259,0.044465,1.262,18,0.017753,0.017241,0.84927,7,1
0.034352,0.04265,1.3287,15,0.018846,0.015426,0.91597,4,1
0.034379,0.043557,1.2884,13,0.018873,0.016334,0.87562,2,1
0.03546,0.043557,1.3292,13,0.019954,0.016334,0.91643,2,1
0.03911,0.043557,1.3597,13,0.023604,0.016334,0.94701,2,1
0.046503,0.041742,1.421,13,0.030997,0.014519,1.0083,2,1
0.057718,0.03539,1.4658,14,0.042212,0.008167,1.053,3,1
0.045697,0.029038,1.2041,19,0.030191,0.0018149,0.79134,8,1
0.0092035,0.047187,0.30778,24,0,0.019964,0,13,0
0.0027913,0.059891,0.97932,15,0,0.032668,0.67154,4,0
0.0025876,0.058076,1.3232,13,0,0.030853,1.0155,2,0
